Date,Open_SLI.US,High_SLI.US,Low_SLI.US,Close_SLI.US,Adjusted_close_SLI.US,Volume_SLI.US,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_1772.Hk,High_1772.Hk,Low_1772.Hk,Close_1772.Hk,Adjusted_close_1772.Hk,Volume_1772.Hk,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LTHM.US,High_LTHM.US,Low_LTHM.US,Close_LTHM.US,Adjusted_close_LTHM.US,Volume_LTHM.US,Open_PLL.US,High_PLL.US,Low_PLL.US,Close_PLL.US,Adjusted_close_PLL.US,Volume_PLL.US,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US,Open_ENS.US,High_ENS.US,Low_ENS.US,Close_ENS.US,Adjusted_close_ENS.US,Volume_ENS.US,Open_VUL.AU,High_VUL.AU,Low_VUL.AU,Close_VUL.AU,Adjusted_close_VUL.AU,Volume_VUL.AU,Open_EMHLF.US,High_EMHLF.US,Low_EMHLF.US,Close_EMHLF.US,Adjusted_close_EMHLF.US,Volume_EMHLF.US,Open_CRE.V,High_CRE.V,Low_CRE.V,Close_CRE.V,Adjusted_close_CRE.V,Volume_CRE.V
2014-12-18,,,,,,,58.01,58.84,57.5,58.84,52.31,1300161.0,23.8175,24.0622,23.0834,24.0418,16.4701,420411.0,,,,,,,35.4813,36.2014,35.1062,35.3237,9.1448,7645274.0,,,,,,,,,,,,,0.479,0.485,0.462,0.475,2.375,21925.0,2.649,2.669,2.6092,2.649,2.649,81832.0,0.02,0.02,0.02,0.02,0.1,3920.0,59.42,60.07,59.06,59.99,55.2405,228855.0,,,,,,,,,,,,,0.22,0.245,0.22,0.245,0.245,54153.0
2014-12-19,,,,,,,58.96,59.47,58.23,58.69,52.1767,1902130.0,24.1642,24.572,24.0316,24.1744,16.5609,877303.0,,,,,,,35.3237,35.4588,33.4559,33.876,8.77,8216166.0,,,,,,,,,,,,,0.48,0.48,0.443,0.46,2.3,75537.0,2.5893,2.6092,2.4598,2.6092,2.6092,220453.0,,,,,,,59.62,60.55,59.29,60.13,55.3694,1156895.0,,,,,,,,,,,,,0.225,0.245,0.22,0.24,0.24,182500.0
2014-12-22,,,,,,,58.82,60.0,58.54,60.0,53.3413,1932648.0,24.205,24.2151,23.6646,23.9399,16.4003,253235.0,,,,,,,33.996,34.0035,31.6556,32.3232,8.368,4624767.0,,,,,,,,,,,,,0.47,0.47,0.444,0.444,2.22,55919.0,2.5694,2.8582,2.5694,2.8283,2.8283,317680.0,0.019,0.025,0.019,0.025,0.125,55050.0,60.33,60.94,59.93,60.81,55.9956,153652.0,,,,,,,,,,,,,0.24,0.24,0.2,0.21,0.21,215000.0
2014-12-23,,,,,,,60.44,61.39,60.14,60.82,54.0703,999557.0,24.0826,24.3171,23.8175,24.1642,16.5539,266792.0,,,,,,,32.1432,33.2159,32.1057,32.5557,8.4282,3282914.0,,,,,,,,,,,,,0.45,0.469,0.435,0.45,2.25,48319.0,2.7486,2.8084,2.7088,2.7885,2.7885,128550.0,0.019,0.019,0.019,0.019,0.095,25560.0,61.29,62.0,60.98,61.3,56.4468,130096.0,,,,,,,,,,,,,0.21,0.21,0.21,0.21,0.21,21500.0
2014-12-24,,,,,,,60.77,61.02,60.48,60.48,53.768,429775.0,24.1846,24.2967,23.8583,24.2254,16.5958,96521.0,,,,,,,32.4882,33.1183,32.4882,32.9533,8.5312,2883423.0,,,,,,,,,,,,,0.454,0.454,0.426,0.4525,2.2625,14178.0,2.7785,2.7984,2.669,2.7486,2.7486,55782.0,0.021,0.021,0.021,0.021,0.105,12500.0,61.35,61.85,61.305,61.66,56.7783,74386.0,,,,,,,,,,,,,0.22,0.235,0.22,0.235,0.235,44500.0
2014-12-25,,,,,,,,,,,,,,,,,,,,,,,,,33.0508,33.1634,32.2182,32.3457,8.3739,5563545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.235,0.235,0.235,0.235,0.0
2014-12-26,,,,,,,60.89,61.21,60.64,60.89,54.1325,768468.0,24.3171,24.4497,24.2152,24.3375,16.6727,93882.0,,,,,,,32.2557,32.6608,31.9556,32.3682,8.3797,3171422.0,,,,,,,,,,,,,0.441,0.46,0.44,0.4449,2.2244,23230.0,,,,,,,,,,,,,61.99,62.185,61.52,61.78,56.8888,84873.0,,,,,,,,,,,,,0.235,0.235,0.235,0.235,0.235,0.0
2014-12-29,,,,,,,60.75,61.5,60.66,60.94,54.177,568968.0,24.2152,24.4446,24.1948,24.3579,16.6866,470213.0,,,,,,,32.3682,32.3682,30.7479,30.8079,7.9758,6398567.0,,,,,,,,,,,,,0.4495,0.46,0.441,0.442,2.21,20264.0,2.7287,2.7486,2.5893,2.649,2.649,24924.0,0.019,0.019,0.019,0.019,0.095,65124.0,61.76,62.385,61.53,61.75,56.8611,85005.0,,,,,,,,,,,,,0.22,0.23,0.2,0.22,0.22,130725.0
2014-12-30,,,,,,,60.86,61.3,60.76,60.8,54.0525,572019.0,24.3477,24.8574,24.3477,24.5211,16.7984,251584.0,,,,,,,30.928,31.7081,30.3804,30.5304,7.9039,3076201.0,,,,,,,,,,,,,0.443,0.462,0.44,0.442,2.21,28972.0,2.6789,2.7885,2.6789,2.7885,2.7885,39447.0,0.017,0.017,0.015,0.017,0.085,45784.0,61.56,62.0,61.1,61.82,56.9256,124789.0,,,,,,,,,,,,,0.215,0.22,0.21,0.21,0.21,28500.0
2014-12-31,,,,,,,60.92,60.97,60.09,60.13,53.4568,517143.0,24.5516,24.6842,24.103,24.3477,16.6797,194673.0,,,,,,,30.3053,30.8679,29.7052,30.2978,7.8437,4250766.0,,,,,,,,,,,,,0.442,0.454,0.4251,0.453,2.265,59935.0,2.7686,2.7686,2.6789,2.7686,2.7686,59014.0,0.02,0.022,0.02,0.022,0.11,9212.0,62.04,62.5,61.48,61.72,56.8335,231909.0,,,,,,,,,,,,,0.21,0.215,0.21,0.215,0.215,16000.0
2015-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.215,0.215,0.215,0.215,0.0
2015-01-02,,,,,,,60.37,60.64,59.69,60.31,53.6169,741100.0,24.3681,25.1328,24.1846,24.8881,17.0499,315079.0,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.49,0.453,0.49,2.45,29464.0,2.7188,2.7686,2.6092,2.659,2.659,103465.0,0.022,0.022,0.022,0.022,0.11,500.0,62.21,62.27,60.17,60.77,55.9587,128410.0,,,,,,,,,,,,,0.215,0.22,0.215,0.22,0.22,9500.0
2015-01-05,,,,,,,59.9,60.08,58.27,58.31,51.8388,1544697.0,24.6332,24.6842,24.2193,24.3375,16.6727,233430.0,,,,,,,30.4704,31.7981,30.0653,31.4756,8.1486,5808395.0,,,,,,,,,,,,,0.476,0.49,0.45,0.47,2.35,21316.0,2.659,2.7486,2.659,2.7287,2.7287,66439.0,,,,,,,60.18,60.39,59.72,60.0,55.2497,276693.0,,,,,,,,,,,,,0.23,0.235,0.23,0.235,0.235,74335.0
2015-01-06,,,,,,,58.44,58.5,57.13,57.17,50.8253,1625528.0,24.2865,24.2865,23.9501,23.9909,16.4352,299560.0,,,,,,,31.063,32.3682,31.0555,32.1057,8.3117,5303985.0,,,,,,,,,,,,,0.474,0.492,0.46,0.479,2.395,42557.0,2.6889,2.8383,2.6789,2.8383,2.8383,138351.0,0.02,0.02,0.02,0.02,0.1,33560.0,59.97,60.13,58.42,58.5,53.8684,248821.0,,,,,,,,,,,,,0.225,0.235,0.225,0.235,0.235,33000.0
2015-01-07,,,,,,,57.98,57.98,56.745,56.94,50.6209,953934.0,24.1642,24.256,23.8889,23.9807,16.4282,191499.0,,,,,,,31.8806,32.6158,31.7306,32.0907,8.3078,3013420.0,,,,,,,,,,,,,0.491,0.491,0.4427,0.4873,2.4365,30841.0,2.8084,2.9279,2.7984,2.9279,2.9279,244675.0,,,,,,,58.99,59.16,58.49,59.03,54.3565,269458.0,,,,,,,,,,,,,0.22,0.22,0.21,0.21,0.21,148950.0
2015-01-08,,,,,,,57.53,58.91,57.36,58.73,52.2122,1533673.0,24.1642,24.4191,23.8583,23.9093,16.3793,392960.0,,,,,,,32.1882,32.1882,31.5806,31.8281,8.2399,2461732.0,,,,,,,,,,,,,0.5005,0.5005,0.46,0.479,2.395,24075.0,2.898,2.9379,2.8183,2.8383,2.8383,56672.0,,,,,,,59.74,60.54,59.74,60.41,55.6272,170968.0,,,,,,,,,,,,,0.21,0.225,0.2,0.22,0.22,81673.0
2015-01-09,,,,,,,58.76,59.71,57.44,59.02,52.47,5402825.0,24.0316,24.5629,23.8583,24.3987,16.7146,224968.0,,,,,,,31.7681,32.7133,31.7681,31.9931,8.2826,5180710.0,,,,,,,,,,,,,0.462,0.486,0.462,0.486,2.43,10698.0,2.8881,2.9578,2.8582,2.8881,2.8881,449437.0,,,,,,,60.59,60.66,59.97,60.24,55.4707,177606.0,,,,,,,,,,,,,0.21,0.21,0.2,0.21,0.21,77650.0
2015-01-12,,,,,,,58.98,60.515,58.46,59.7,53.0746,8195166.0,24.3987,24.3987,23.9297,23.9909,16.4352,438676.0,,,,,,,31.8056,35.1962,31.5806,34.056,8.8166,10739879.0,,,,,,,,,,,,,0.479,0.489,0.438,0.44,2.2,31350.0,2.908,2.9279,2.8383,2.8681,2.8681,161271.0,,,,,,,60.09,60.24,58.51,59.19,54.5038,282322.0,,,,,,,,,,,,,0.21,0.21,0.19,0.19,0.19,568000.0
2015-01-13,,,,,,,60.2,62.23,59.95,60.99,54.2214,2911735.0,24.0113,24.103,23.2874,23.8379,16.3304,387306.0,,,,,,,34.7686,37.0415,34.7236,37.019,9.5837,16479703.0,,,,,,,,,,,,,0.454,0.458,0.43,0.449,2.245,26144.0,2.908,2.9578,2.8681,2.9578,2.9578,121124.0,0.02,0.02,0.02,0.02,0.1,157.0,59.82,61.16,59.465,60.36,55.5812,314250.0,,,,,,,,,,,,,0.19,0.19,0.16,0.17,0.17,576418.0
2015-01-14,,,,,,,59.89,60.23,58.58,59.52,52.9145,1580256.0,23.3485,23.6238,23.165,23.2975,15.9602,786211.0,,,,,,,36.0139,38.4743,36.0064,36.2014,9.372,14279795.0,,,,,,,,,,,,,0.446,0.449,0.4298,0.43,2.15,10662.0,2.8881,2.8881,2.7885,2.7984,2.7984,433090.0,,,,,,,59.57,59.98,58.3,59.19,54.5038,169449.0,,,,,,,,,,,,,0.18,0.19,0.18,0.19,0.19,85300.0
2015-01-15,,,,,,,59.76,59.97,57.86,58.08,51.6344,1633077.0,23.3383,23.6034,23.1446,23.165,15.8694,419152.0,,,,,,,36.1414,37.2816,35.7138,35.9613,9.3099,6404145.0,,,,,,,,,,,,,0.46,0.46,0.4211,0.43,2.15,39439.0,2.7984,2.8881,2.6988,2.7586,2.7586,102528.0,,,,,,,59.52,59.915,57.71,57.79,53.2147,196008.0,,,,,,,,,,,,,0.19,0.19,0.18,0.18,0.18,10200.0
2015-01-16,,,,,,,57.97,58.58,57.31,58.52,52.0255,1460135.0,23.1548,23.5219,23.0019,23.3383,15.9882,324357.0,,,,,,,35.9538,36.0814,34.9562,35.9088,9.2963,5802007.0,,,,,,,,,,,,,0.435,0.438,0.415,0.431,2.155,26814.0,2.7785,2.8383,2.7188,2.8084,2.8084,81342.0,0.02,0.02,0.02,0.02,0.1,9800.0,57.47,58.42,57.47,58.38,53.7579,231430.0,,,,,,,,,,,,,0.18,0.185,0.17,0.18,0.18,54200.0
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,35.1062,37.034,34.5511,35.3087,9.1409,6369662.0,,,,,,,,,,,,,,,,,,,2.8084,2.8681,2.7586,2.8183,2.8183,41657.0,,,,,,,,,,,,,,,,,,,,,,,,,0.185,0.21,0.185,0.21,0.21,438100.0
2015-01-20,,,,,,,59.0,59.0,57.5701,57.8,51.3854,1505028.0,23.4505,23.4913,23.0732,23.4403,16.058,636434.0,,,,,,,35.3087,36.3664,35.1137,35.9463,9.306,6144924.0,,,,,,,,,,,,,0.427,0.44,0.413,0.44,2.2,19557.0,2.7885,2.8183,2.7287,2.7287,2.7287,58808.0,,,,,,,58.52,58.76,57.51,58.1,53.5001,174842.0,,,,,,,,,,,,,0.21,0.225,0.21,0.22,0.22,97920.0
2015-01-21,,,,,,,57.66,58.63,57.36,58.61,52.1055,1685171.0,23.4607,24.4905,23.3541,24.4089,16.7216,339121.0,,,,,,,36.0064,36.6965,35.6313,36.3964,9.4225,7026556.0,,,,,,,,,,,,,0.449,0.449,0.42,0.428,2.14,18621.0,2.6889,2.7287,2.6789,2.7287,2.7287,101209.0,,,,,,,57.83,58.62,57.65,58.12,53.5185,318753.0,,,,,,,,,,,,,0.22,0.225,0.205,0.225,0.225,79500.0
2015-01-22,,,,,,,58.93,59.7425,58.43,59.55,52.9412,1380144.0,24.572,25.0105,24.572,24.9799,17.1127,214595.0,,,,,,,36.644,37.004,36.1414,36.8315,9.5352,8003622.0,,,,,,,,,,,,,0.422,0.4325,0.4095,0.43,2.15,40685.0,2.7387,2.8134,2.669,2.7885,2.7885,487181.0,,,,,,,58.59,59.51,57.98,59.4,54.6972,186175.0,,,,,,,,,,,,,0.22,0.225,0.205,0.225,0.225,85200.0
2015-01-23,,,,,,,59.15,59.44,56.25,56.84,50.532,3089235.0,24.9697,25.0309,24.6026,24.8881,17.0499,262057.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4401,0.4401,0.4222,0.437,2.185,6713.0,2.8482,2.8582,2.7785,2.8283,2.8283,73401.0,,,,,,,59.34,59.69,58.84,59.21,54.5222,88564.0,,,,,,,,,,,,,0.205,0.205,0.17,0.185,0.185,692070.0
2015-01-26,,,,,,,57.23,57.51,56.67,57.14,50.7987,2054635.0,24.8779,25.3571,24.7658,25.3061,17.3362,209294.0,,,,,,,,,,,,,,,,,,,,,,,,,0.436,0.445,0.409,0.42,2.1,28305.0,,,,,,,,,,,,,59.2,59.68,58.58,59.55,54.8353,162999.0,,,,,,,,,,,,,0.185,0.19,0.185,0.19,0.19,80500.0
2015-01-27,,,,,,,56.19,56.86,56.08,56.37,50.1141,1614868.0,24.8371,25.7129,24.6128,25.6528,17.5737,306984.0,,,,,,,,,,,,,,,,,,,,,,,,,0.421,0.4399,0.421,0.4222,2.111,12269.0,2.8283,2.8582,2.8283,2.8283,2.8283,94623.0,0.02,0.02,0.02,0.02,0.1,30000.0,58.65,59.44,58.12,59.03,54.3565,129292.0,,,,,,,,,,,,,0.185,0.195,0.185,0.185,0.185,127500.0
2015-01-28,,,,,,,56.92,57.76,54.7,55.37,49.2251,3878327.0,25.6528,25.821,24.8983,24.9697,17.1057,530830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.448,0.448,0.415,0.44,2.2,17526.0,2.8283,2.8582,2.8283,2.8383,2.8383,107395.0,,,,,,,59.27,59.75,58.41,58.55,53.9145,140061.0,,,,,,,,,,,,,0.185,0.19,0.18,0.19,0.19,164300.0
2015-01-29,,,,,,,53.81,56.17,46.94,47.77,42.4685,10098610.0,25.2959,25.4387,24.4701,24.6434,16.8822,532017.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4425,0.4425,0.418,0.43,2.15,5428.0,2.8383,2.8681,2.8383,2.8681,2.8681,107653.0,,,,,,,58.54,59.5,58.1,59.5,54.7893,138535.0,,,,,,,,,,,,,0.19,0.19,0.185,0.185,0.185,183749.0
2015-01-30,,,,,,,47.03,48.83,46.78,48.26,42.9042,6710178.0,24.4293,24.7454,24.2662,24.3273,16.6657,692516.0,,,,,,,,,,,,,,,,,,,,,,,,,0.434,0.434,0.418,0.4211,2.1055,28369.0,2.8582,2.9379,2.8383,2.9179,2.9179,226608.0,,,,,,,58.83,59.465,58.3,58.38,53.7579,188167.0,,,,,,,,,,,,,0.19,0.2,0.18,0.2,0.2,229400.0
2015-02-02,,,,,,,48.44,48.76,47.31,47.92,42.6019,3066377.0,24.5516,24.6526,24.2865,24.5414,16.8124,776302.0,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.45,0.418,0.442,2.21,25132.0,,,,,,,,,,,,,58.42,59.7,57.8,59.64,54.9182,200043.0,,,,,,,,,,,,,0.19,0.19,0.19,0.19,0.19,62500.0
2015-02-03,,,,,,,48.7,49.54,47.83,49.38,43.8999,3064856.0,24.674,24.9901,24.5312,24.9595,17.0987,496213.0,,,,,,,,,,,,,,,,,,,,,,,,,0.449,0.4503,0.43,0.44,2.2,22836.0,,,,,,,,,,,,,60.14,61.71,60.14,61.6,56.723,302045.0,,,,,,,,,,,,,0.19,0.2,0.185,0.19,0.19,103645.0
2015-02-04,,,,,,,48.89,49.45,48.4401,48.85,43.4287,1878916.0,24.8881,24.8983,24.3987,24.4599,16.7565,488365.0,,,,,,,,,,,,,,,,,,,,,,,,,0.448,0.451,0.44,0.44,2.2,7734.0,,,,,,,,,,,,,61.3,61.48,60.43,60.84,56.0232,223648.0,,,,,,,,,,,,,0.19,0.19,0.19,0.19,0.19,14000.0
2015-02-05,,,,,,,49.03,49.95,48.88,49.75,44.2288,2318017.0,24.5516,25.041,24.2458,24.9697,17.1057,591361.0,,,,,,,,,,,,,,,,,,,,,,,,,0.452,0.464,0.44,0.46,2.3,9206.0,2.6889,2.7387,2.5295,2.5295,2.5295,1165188.0,,,,,,,60.8,62.13,59.84,60.02,55.2681,318414.0,,,,,,,,,,,,,0.19,0.215,0.19,0.205,0.205,236500.0
2015-02-06,,,,,,,49.77,51.135,49.76,51.08,45.4112,2703762.0,24.8779,25.0512,24.6536,24.8269,17.0079,253963.0,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.455,0.4293,0.4434,2.217,40174.0,2.5993,2.6291,2.5893,2.5993,2.5993,305461.0,,,,,,,60.22,61.11,60.07,60.24,55.4707,525004.0,,,,,,,,,,,,,0.2,0.22,0.2,0.22,0.22,74000.0
2015-02-09,,,,,,,50.91,52.15,50.83,52.14,46.3536,2196074.0,24.8473,25.2348,24.6434,25.1124,17.2035,612308.0,,,,,,,,,,,,,,,,,,,,,,,,,0.447,0.447,0.4293,0.43,2.15,10380.0,2.6391,2.659,2.5594,2.6291,2.6291,538121.0,0.02,0.02,0.02,0.02,0.1,100.0,60.13,60.87,59.631,60.6,55.8022,399329.0,,,,,,,,,,,,,0.225,0.245,0.22,0.24,0.24,413900.0
2015-02-10,,,,,,,52.4,52.4,51.6,52.17,46.3802,1429705.0,25.0512,25.2755,24.5414,25.0003,17.1267,350051.0,,,,,,,,,,,,,,,,,,,,,,,,,0.437,0.45,0.4293,0.43,2.15,4877.0,2.5893,2.5893,2.5196,2.5295,2.5295,164979.0,0.01,0.01,0.01,0.01,0.05,23940.0,61.0,61.0,60.39,60.62,55.8206,334020.0,,,,,,,,,,,,,0.235,0.25,0.22,0.25,0.25,442399.0
2015-02-11,,,,,,,51.76,53.75,51.48,53.18,47.2781,1821559.0,24.725,25.1634,24.6638,25.0003,17.1267,281879.0,,,,,,,,,,,,,,,,,,,,,,,,,0.446,0.446,0.4,0.406,2.03,60230.0,2.5893,2.5893,2.5196,2.5395,2.5395,214101.0,,,,,,,60.42,61.05,59.22,60.76,55.9495,202282.0,,,,,,,,,,,,,0.25,0.265,0.24,0.26,0.26,652100.0
2015-02-12,,,,,,,52.94,54.12,52.75,53.96,47.9716,1660132.0,25.1226,25.6426,25.1226,25.3979,17.3991,371860.0,,,,,,,,,,,,,,,,,,,,,,,,,0.404,0.422,0.404,0.4124,2.062,9279.0,2.5694,2.5793,2.5096,2.5196,2.5196,138220.0,0.01,0.01,0.01,0.01,0.05,10800.0,61.0,61.635,61.0,61.55,56.677,105499.0,,,,,,,,,,,,,0.25,0.26,0.23,0.255,0.255,258000.0
2015-02-13,,,,,,,54.11,54.7,53.33,54.59,48.5317,2323164.0,25.612,26.2085,25.2042,26.1218,17.895,447858.0,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.423,0.407,0.4174,2.0871,12061.0,2.5295,2.5893,2.5196,2.5893,2.5893,196561.0,0.018,0.018,0.018,0.018,0.09,10000.0,61.62,62.61,61.5802,62.53,57.5794,129696.0,,,,,,,,,,,,,0.24,0.255,0.24,0.255,0.255,76200.0
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5893,2.5893,2.5395,2.5793,2.5793,98016.0,,,,,,,,,,,,,,,,,,,,,,,,,0.255,0.255,0.255,0.255,0.255,0.0
2015-02-17,,,,,,,54.41,55.22,53.88,54.79,48.7095,1030643.0,26.0198,26.5398,25.9179,26.5194,18.1674,377337.0,,,,,,,40.5146,40.5146,40.5146,40.5146,10.4887,542448.0,,,,,,,,,,,,,0.4295,0.437,0.41,0.41,2.05,19068.0,2.5694,2.5694,2.5196,2.5594,2.5594,114435.0,,,,,,,62.53,62.99,62.16,62.7,57.7359,105354.0,,,,,,,,,,,,,0.25,0.25,0.24,0.24,0.24,106354.0
2015-02-18,,,,,,,54.39,54.88,54.223,54.86,48.7717,1070389.0,26.5704,26.5908,26.2951,26.4685,18.1325,242925.0,,,,,,,,,,,,,,,,,,,,,,,,,0.407,0.428,0.407,0.4187,2.0934,13900.0,2.5694,2.5694,2.5196,2.5395,2.5395,160133.0,0.015,0.015,0.015,0.015,0.075,7997.0,62.4,63.06,62.25,63.06,58.0674,139559.0,,,,,,,,,,,,,0.25,0.25,0.24,0.25,0.25,88354.0
2015-02-19,,,,,,,54.34,54.76,53.94,54.43,48.3894,1293020.0,26.1014,26.9171,26.03,26.8049,18.363,228305.0,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.4212,0.41,0.4212,2.106,37150.0,2.5196,2.5694,2.4997,2.4997,2.4997,149400.0,,,,,,,62.72,63.7,62.462,63.56,58.5278,197030.0,,,,,,,,,,,,,0.25,0.26,0.25,0.26,0.26,301353.0
2015-02-20,,,,,,,54.53,55.47,53.78,55.47,49.314,1080088.0,26.8967,26.9069,26.4481,26.4889,18.1465,141226.0,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.428,0.412,0.4278,2.139,48323.0,2.4997,2.5295,2.4897,2.5295,2.5295,202994.0,,,,,,,63.51,64.48,62.88,64.46,59.3566,409541.0,,,,,,,,,,,,,0.26,0.265,0.26,0.265,0.265,212380.0
2015-02-23,,,,,,,55.03,55.7,54.99,55.56,49.394,904344.0,26.3869,26.3971,26.0504,26.2747,17.9998,280070.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4283,0.43,0.4,0.425,2.125,37713.0,2.5395,2.5594,2.5196,2.5395,2.5395,212589.0,,,,,,,64.41,64.85,63.41,64.84,59.7065,392916.0,,,,,,,,,,,,,0.265,0.265,0.225,0.245,0.245,283742.0
2015-02-24,,,,,,,55.43,56.14,55.33,56.08,49.8563,975196.0,26.4787,26.601,26.1728,26.3155,18.0277,162486.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.58,0.43,0.58,2.9,273891.0,2.5395,2.5594,2.4997,2.5295,2.5295,247031.0,,,,,,,64.76,65.43,64.53,65.21,60.0472,377945.0,,,,,,,,,,,,,0.235,0.235,0.23,0.23,0.23,43199.0
2015-02-25,,,,,,,55.8,56.51,55.8,56.33,50.0786,771364.0,26.3767,26.7539,26.1751,26.6826,18.2792,178358.0,,,,,,,44.2428,44.2428,41.2573,42.495,11.0014,19623389.0,,,,,,,,,,,,,0.61,0.654,0.542,0.545,2.725,224493.0,2.5096,2.5295,2.4997,2.5096,2.5096,141010.0,,,,,,,64.9,65.278,64.75,65.22,60.0564,216213.0,,,,,,,,,,,,,0.22,0.245,0.22,0.23,0.23,95247.0
2015-02-26,,,,,,,56.34,56.72,55.89,56.3,50.0519,738177.0,26.3767,26.5296,26.1932,26.3461,18.0487,208132.0,,,,,,,42.0074,46.2082,40.9947,44.7829,11.5937,21414373.0,,,,,,,,,,,,,0.54,0.56,0.523,0.54,2.7,50713.0,2.5196,2.5395,2.4997,2.4997,2.4997,121675.0,,,,,,,65.24,65.51,64.83,65.42,60.2406,269884.0,,,,,,,,,,,,,0.225,0.245,0.225,0.23,0.23,131465.0
2015-02-27,,,,,,,56.27,56.99,56.1,56.57,50.2919,751066.0,26.4685,26.4685,26.1932,26.2034,17.9509,149267.0,,,,,,,44.7829,44.7829,42.7725,43.4177,11.2402,15135915.0,,,,,,,,,,,,,0.55,0.582,0.532,0.55,2.75,28044.0,2.5096,2.5295,2.4997,2.4997,2.4997,129381.0,,,,,,,65.3,65.53,65.162,65.3,60.1301,462882.0,,,,,,,,,,,,,0.24,0.25,0.24,0.25,0.25,82000.0
2015-03-02,,,,,,,56.36,57.08,55.83,56.68,50.3897,1315868.0,26.2951,26.2951,25.6732,26.1422,17.909,232183.0,,,,,,,43.4252,46.0431,43.4252,44.2578,11.4577,21666122.0,,,,,,,,,,,,,0.568,0.59,0.54,0.561,2.805,78167.0,2.5096,2.5495,2.5096,2.5395,2.5395,137375.0,0.01,0.01,0.01,0.01,0.05,44000.0,65.25,66.58,65.16,66.56,61.2903,211930.0,,,,,,,,,,,,,0.25,0.255,0.24,0.24,0.24,82560.0
2015-03-03,,,,,,,56.39,56.85,56.3,56.74,50.4431,886727.0,25.9893,26.2492,25.7955,26.132,17.902,174840.0,,,,,,,44.1078,44.9329,43.1326,43.4327,11.2441,9850020.0,,,,,,,,,,,,,0.58,0.588,0.51,0.5497,2.7485,34821.0,2.5096,2.5395,2.5096,2.5096,2.5096,64733.0,,,,,,,66.22,66.38,65.8508,66.0,60.7747,144205.0,,,,,,,,,,,,,0.245,0.25,0.24,0.25,0.25,169945.0
2015-03-04,,,,,,,56.65,56.65,55.26,55.4,49.2518,1602245.0,26.1218,26.3155,25.5406,26.1932,17.9439,303523.0,,,,,,,43.2301,43.7927,42.27,42.4575,10.9917,10981166.0,,,,,,,,,,,,,0.546,0.568,0.535,0.568,2.84,12874.0,2.5196,2.5196,2.4997,2.5096,2.5096,92768.0,,,,,,,65.81,66.1,65.75,65.96,60.7378,166986.0,,,,,,,,,,,,,0.24,0.25,0.24,0.25,0.25,145667.0
2015-03-05,,,,,,,55.44,55.54,54.7,55.28,49.1451,943677.0,26.1932,26.4175,25.8669,25.9077,17.7483,357362.0,,,,,,,42.495,44.7004,41.1823,44.1828,11.4383,18989611.0,,,,,,,,,,,,,0.558,0.5935,0.533,0.533,2.665,107951.0,2.5395,2.5893,2.5096,2.5694,2.5694,225098.0,,,,,,,65.95,66.28,65.69,65.91,60.6918,123200.0,,,,,,,,,,,,,0.25,0.25,0.24,0.245,0.245,177000.0
2015-03-06,,,,,,,54.6,55.18,54.52,54.83,48.745,1369672.0,25.51,25.8465,24.8677,25.1124,17.2035,502519.0,,,,,,,43.5827,43.9203,41.7074,42.3075,10.9528,13051705.0,,,,,,,,,,,,,0.55,0.564,0.527,0.538,2.69,43218.0,2.5594,2.5694,2.5196,2.5594,2.5594,145812.0,,,,,,,65.26,66.12,65.23,65.48,60.2958,279403.0,,,,,,,,,,,,,0.245,0.245,0.24,0.24,0.24,211237.0
