DATE1,V2Tone,FinalThemes,DATE2,Li2CO3 56.5%,Li2CO3 99%,Li2CO3 99.5%,LiOH 56.5%,Lithium Mineral 99%
2021/3/18,-1.287553648,"TAX_ETHNICITY,ECON_INTEREST_RATES,ECON_STOCKMARKET",,,,,,
2021/3/18,0.367782273,"ENV_GREEN,ENV_MINING,ENV_COAL,ECON_STOCKMARKET,BAN,GENERAL_GOVERNMENT,TAX_ETHNICITY,SHORTAGE,SCIENCE,PUBLIC_TRANSPORT,ECON_SUBSIDIES,PROTEST,WATER_SECURITY,ENV_GEOTHERMAL,NATURAL_DISASTER",,,,,,
2021/3/18,1.265822785,"SCIENCE,NEW_CONSTRUCTION,ENV_CARBONCAPTURE,ENV_GEOTHERMAL,LEGISLATION,ENV_CLIMATECHANGE",,,,,,
2021/3/18,3.787878788,"SCIENCE,NEW_CONSTRUCTION,ENV_CARBONCAPTURE,ENV_GEOTHERMAL",,,,,,
2021/3/18,2.018348624,"TAX_ETHNICITY,TAX_DISEASE,ENV_SOLAR,SCIENCE",,,,,,
2021/3/18,4.356846473,"SCIENCE,NEW_CONSTRUCTION",,,,,,
2021/3/18,0.769230769,ENV_OIL,,,,,,
2021/3/18,4.166666667,SCIENCE,,,,,,
2021/3/19,3.80952381,"ECON_STOCKMARKET,LEGISLATION,ECON_ENTREPRENEURSHIP",,,,,,
2021/3/19,2.380952381,"ENV_MINING,ECON_STOCKMARKET",,,,,,
2021/3/19,2.919161677,"SCIENCE,NEW_CONSTRUCTION,ENV_CARBONCAPTURE,ENV_GEOTHERMAL,ENV_MINING,GENERAL_GOVERNMENT,LEGISLATION",,,,,,
2021/3/19,2.435897436,"ENV_MINING,ECON_STOCKMARKET",,,,,,
2021/3/19,2.786144578,"SCIENCE,NEW_CONSTRUCTION,ENV_CARBONCAPTURE,ENV_GEOTHERMAL,ENV_MINING,GENERAL_GOVERNMENT,LEGISLATION",,,,,,
2021/3/19,1.668653159,"ECON_STOCKMARKET,ENV_CLIMATECHANGE,GENERAL_GOVERNMENT,ELECTION,ECON_SUBSIDIES,TAX_ETHNICITY",,,,,,
2021/3/20,3.990024938,SCIENCE,,,,,,
2021/3/20,1.178781925,"ECON_STOCKMARKET,ENV_CLIMATECHANGE,GENERAL_GOVERNMENT,ELECTION,ECON_SUBSIDIES,TAX_ETHNICITY",,,,,,
2021/3/20,1.18226601,"ECON_STOCKMARKET,ENV_CLIMATECHANGE,GENERAL_GOVERNMENT,ELECTION,ECON_SUBSIDIES,TAX_ETHNICITY",,,,,,
2021/3/22,4.545454545,"SCIENCE,NEW_CONSTRUCTION",,,,,,
2021/3/22,-0.089007566,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MOVEMENT_ENVIRONMENTAL,ENV_MINING,BORDER,ELECTION,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,SCIENCE,EDUCATION,TAX_DISEASE",,,,,,
2021/3/22,-0.133392619,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MOVEMENT_ENVIRONMENTAL,ENV_MINING,BORDER,ELECTION,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,SCIENCE,EDUCATION,TAX_DISEASE",,,,,,
2021/3/22,1.293103448,"SHORTAGE,WATER_SECURITY,NATURAL_DISASTER,SCIENCE,EDUCATION",,,,,,
2021/3/23,2.542372881,"NEW_CONSTRUCTION,SCIENCE",,,,,,
2021/3/23,2.222222222,ARMEDCONFLICT,,,,,,
2021/3/23,-0.813743219,"ECON_STOCKMARKET,TAX_ETHNICITY,ENV_MINING,BAN,GENERAL_HEALTH,MEDICAL,TAX_DISEASE,HEALTH_PANDEMIC,GENERAL_GOVERNMENT,LEGISLATION",,,,,,
2021/3/24,-0.387596899,"ECON_STOCKMARKET,ENV_MINING",,,,,,
2021/3/24,0.318471338,"TAX_ETHNICITY,ECON_STOCKMARKET,ENV_MINING,TRIAL",,,,,,
2021/3/24,3.045685279,"ENV_MINING,SCIENCE",,,,,,
2021/3/24,-0.699300699,"TAX_ETHNICITY,ECON_STOCKMARKET",,,,,,
2021/3/25,-0.947368421,"MANMADE_DISASTER_IMPLIED,URBAN,SCIENCE,EDUCATION,ENV_GREEN,NATURAL_DISASTER,ENV_CLIMATECHANGE,TRANSPARENCY",,,,,,
2021/3/26,3.461538462,SCIENCE,,,,,,
2021/3/28,-0.31152648,"SCIENCE,EDUCATION,ENV_SOLAR",,,,,,
2021/3/30,2.621231979,"ECON_STOCKMARKET,TAX_DISEASE,ENV_MINING,ENV_COAL,SLFID_MINERAL_RESOURCES,BAN,TAX_ETHNICITY,FUELPRICES,ECON_CUTOUTLOOK",,,,,,
2021/3/30,0.617283951,"GENERAL_HEALTH,MEDICAL,ENV_MINING,GENERAL_GOVERNMENT,HEALTH_PANDEMIC,ECON_STOCKMARKET",,,,,,
2021/3/30,0.562429696,"GENERAL_HEALTH,MEDICAL,ENV_MINING,GENERAL_GOVERNMENT,HEALTH_PANDEMIC,ECON_STOCKMARKET",,,,,,
2021/3/31,1.866666667,"ECON_STOCKMARKET,EDUCATION",,,,,,
2021/3/31,2.118644068,"ENV_MINING,ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,EDUCATION",,,,,,
2021/3/31,2.178217822,"ECON_STOCKMARKET,SLFID_MINERAL_RESOURCES,EDUCATION,ENV_MINING,SLFID_NATURAL_RESOURCES",,,,,,
2021/3/31,0.587084149,"ECON_STOCKMARKET,ENV_MINING",,,,,,
2021/4/1,0.258732212,"TAX_ETHNICITY,TAX_DISEASE,ENV_SOLAR,ENV_MINING",,,,,,
2021/4/1,-2.494331066,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,ECON_DEBT,TAX_ETHNICITY,HARASSMENT",,,,,,
2021/4/1,0.628930818,"MANMADE_DISASTER_IMPLIED,GENERAL_HEALTH,TAX_ETHNICITY,TAX_DISEASE,ECON_DEBT,ECON_TAXATION,EDUCATION,GENERAL_GOVERNMENT,HEALTH_PANDEMIC,BAN,CURFEW,ENV_OIL,SANCTIONS,ENV_NATURALGAS,FUELPRICES,ECON_STOCKMARKET,ENV_COAL,ELECTION,ENV_MINING,ENV_FISHERY,MARITIME_INCIDENT,MARITIME,ALLIANCE,ENV_GEOTHERMAL,ENV_CLIMATECHANGE,ECON_SUBSIDIES,NATURAL_DISASTER,MOVEMENT_GENERAL",,,,,,
2021/4/1,2.51572327,TAX_ETHNICITY,,,,,,
2021/4/5,-1.020408163,TAX_ETHNICITY,,,,,,
2021/4/5,0,"MANMADE_DISASTER_IMPLIED,ENV_MINING,TAX_ETHNICITY,TAX_WEAPONS,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_OIL",,,,,,
2021/4/5,0.137931034,"MANMADE_DISASTER_IMPLIED,ENV_MINING,TAX_ETHNICITY,TAX_WEAPONS,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_OIL",,,,,,
2021/4/5,3.913630229,"ECON_ENTREPRENEURSHIP,ALLIANCE,TAX_ETHNICITY,TRANSPARENCY,MANMADE_DISASTER_IMPLIED,EDUCATION,GENERAL_GOVERNMENT,ENV_OIL,KILL,SLFID_NATURAL_RESOURCES,ECON_STOCKMARKET",,,,,,
2021/4/5,0.137741047,"MANMADE_DISASTER_IMPLIED,ENV_MINING,TAX_ETHNICITY,TAX_WEAPONS,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_OIL",,,,,,
2021/4/5,0.137931034,"MANMADE_DISASTER_IMPLIED,ENV_MINING,TAX_ETHNICITY,TAX_WEAPONS,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_OIL",,,,,,
2021/4/5,3.988995873,"ECON_ENTREPRENEURSHIP,ALLIANCE,TAX_ETHNICITY,TRANSPARENCY,MANMADE_DISASTER_IMPLIED,EDUCATION,GENERAL_GOVERNMENT,ENV_OIL,KILL,SLFID_NATURAL_RESOURCES,ECON_STOCKMARKET",,,,,,
2021/4/5,4.424778761,"GENERAL_GOVERNMENT,ENV_OIL",,,,,,
2021/4/6,-0.176366843,"ECON_STOCKMARKET,ENV_CLIMATECHANGE,ENV_MINING,TAX_ETHNICITY,MOVEMENT_GENERAL",,,,,,
2021/4/6,1.413427562,"ENV_HYDRO,MANMADE_DISASTER_IMPLIED,EDUCATION,KILL,LEGISLATION,DELAY,ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC",,,,,,
2021/4/6,3.018372703,"SCIENCE,EDUCATION,MANMADE_DISASTER,TAX_ETHNICITY,EXTREMISM",,,,,,
2021/4/6,1.324503311,"ENV_MINING,TAX_ETHNICITY",,,,,,
2021/4/6,1.578947368,"ECON_STOCKMARKET,ENV_GREEN,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,GENERAL_HEALTH,MEDICAL,ENV_SOLAR,MEDIA_CENSORSHIP,KILL,TAX_DISEASE,AGRICULTURE,SCIENCE",,,,,,
2021/4/7,2.132435466,"ENV_MINING,TAX_ETHNICITY",,,,,,
2021/4/7,1.548387097,ENV_GREEN,,,,,,
2021/4/7,0,ENV_MINING,,,,,,
2021/4/8,0.912646675,"ECON_INTEREST_RATES,ECON_CURRENCY_EXCHANGE_RATE,AGRICULTURE",,,,,,
2021/4/9,-1.081081081,MANMADE_DISASTER_IMPLIED,,,,,,
2021/4/10,-0.789473684,MANMADE_DISASTER_IMPLIED,,,,,,
2021/4/10,0.756143667,"ENV_GEOTHERMAL,ENV_MINING,ENV_OIL,NATURAL_DISASTER",,,,,,
2021/4/12,1.677539609,"ENV_MINING,PROTEST,EDUCATION,SCIENCE,SLFID_MINERAL_RESOURCES,ENV_CLIMATECHANGE,GENERAL_HEALTH,MEDICAL,ECON_STOCKMARKET,TAX_ETHNICITY",,,,,,
2021/4/13,2.120141343,"TAX_ETHNICITY,GENERAL_HEALTH,MEDICAL,LEGISLATION",,,,,,
2021/4/13,1.761006289,"SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,ENV_MINING,PUBLIC_TRANSPORT,EDUCATION,SCIENCE,ECON_STOCKMARKET,ECON_HOUSING_PRICES,ECON_TAXATION,ENV_GREEN,ENV_CLIMATECHANGE,TAX_DISEASE",,,,,,
2021/4/14,3.98970399,"SHORTAGE,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,ECON_STOCKMARKET,ENV_OIL,MARITIME,NEGOTIATIONS",,,,,,
2021/4/14,0,"TAX_ETHNICITY,ENV_COAL,ECON_ENTREPRENEURSHIP,ALLIANCE",,,,,,
2021/4/14,1.92926045,ECON_STOCKMARKET,,,,,,
2021/4/15,1.958041958,"DELAY,GENERAL_HEALTH,HEALTH_PANDEMIC",,,,,,
2021/4/15,0.76142132,"ENV_MINING,TAX_ETHNICITY,ECON_STOCKMARKET,ENV_COAL",,,,,,
2021/4/15,1.939655172,"TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,KILL,ECON_STOCKMARKET",,,,,,
2021/4/15,0.900900901,ECON_STOCKMARKET,,,,,,
2021/4/15,-0.772532189,"ENV_MINING,TAX_DISEASE,TAX_ETHNICITY,PROTEST",,,,,,
2021/4/15,0.763358779,"ECON_STOCKMARKET,ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC,SLFID_MINERAL_RESOURCES",,,,,,
2021/4/16,0.516944285,"SHORTAGE,TAX_ETHNICITY,ENV_GREEN,ENV_MINING,ECON_ENTREPRENEURSHIP,ECON_DEBT,ECON_SUBSIDIES,ENV_COAL,SLFID_MINERAL_RESOURCES,ECON_STOCKMARKET,GENERAL_GOVERNMENT,DEMOCRACY,GENERAL_HEALTH,HEALTH_PANDEMIC,GEN_HOLIDAY",,,,,,
2021/4/19,2.990897269,"TRANSPARENCY,ECON_STOCKMARKET",,,,,,
2021/4/19,1.46627566,"TAX_ETHNICITY,ARMEDCONFLICT,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC",,,,,,
2021/4/19,1.621134794,"TAX_ETHNICITY,TRANSPARENCY,RETIREMENTS,GENERAL_GOVERNMENT,LEGISLATION,GENERAL_HEALTH,HEALTH_PANDEMIC,SLFID_MINERAL_RESOURCES",,,,,,
2021/4/19,0.186219739,"MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,SCIENCE,ECON_ENTREPRENEURSHIP",,,,,,
2021/4/19,1.636948261,"TAX_ETHNICITY,TRANSPARENCY,RETIREMENTS,GENERAL_GOVERNMENT,LEGISLATION,GENERAL_HEALTH,HEALTH_PANDEMIC,SLFID_MINERAL_RESOURCES",,,,,,
2021/4/19,0.422832981,MANMADE_DISASTER_IMPLIED,,,,,,
2021/4/20,2.736842105,"TAX_ETHNICITY,ECON_STOCKMARKET,ECON_TAXATION,EDUCATION",,,,,,
2021/4/20,3.147699758,"TAX_ETHNICITY,ECON_STOCKMARKET,ECON_TAXATION,EDUCATION",,,,,,
2021/4/20,2.658486708,"TAX_ETHNICITY,ECON_STOCKMARKET,ECON_TAXATION,EDUCATION",,,,,,
2021/4/20,-0.383141762,"ENV_OIL,GENERAL_HEALTH,MEDICAL,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_GEOTHERMAL,SHORTAGE,ENV_COAL,TRANSPARENCY",,,,,,
2021/4/20,-0.381315539,"ENV_OIL,GENERAL_HEALTH,MEDICAL,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_GEOTHERMAL,SHORTAGE,ENV_COAL,TRANSPARENCY",,,,,,
2021/4/21,-0.192307692,"TAX_ETHNICITY,ECON_STOCKMARKET",,,,,,
2021/4/21,-1.362179487,"ENV_OIL,GENERAL_HEALTH,MEDICAL,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_GEOTHERMAL,SHORTAGE,ENV_COAL,ENV_MINING,TAX_ETHNICITY,LEGISLATION,MARITIME",,,,,,
2021/4/22,2.10312076,"TAX_ETHNICITY,KILL,TAX_DISEASE,PROTEST,CRIME_ILLEGAL_DRUGS,ENV_BIOFUEL,MANMADE_DISASTER_IMPLIED,ENV_MINING,EDUCATION,GENERAL_HEALTH,MEDICAL,NEGOTIATIONS,ECON_STOCKMARKET,TAX_FOODSTAPLES,SCIENCE,ELECTION,ECON_ENTREPRENEURSHIP,TRANSPARENCY",,,,,,
2021/4/22,4.230769231,"EDUCATION,ECON_TAXATION,TAX_ETHNICITY,SCIENCE,SLFID_ECONOMIC_DEVELOPMENT",,,,,,
2021/4/22,3.828828829,"ECON_STOCKMARKET,SELF_IDENTIFIED_HUMAN_RIGHTS,CORRUPTION",,,,,,
2021/4/23,-2.5,"ENV_OIL,MANMADE_DISASTER_IMPLIED,GENERAL_GOVERNMENT,ENV_NATURALGAS,ENV_MINING,ARMEDCONFLICT,TAX_ETHNICITY",,,,,,
2021/4/23,-1.369863014,"ENV_CLIMATECHANGE,ENV_GREEN,ENV_MINING,MANMADE_DISASTER,ENV_SPECIESENDANGERED,TAX_ETHNICITY,GENERAL_GOVERNMENT",,,,,,
2021/4/23,-1.350048216,"ENV_CLIMATECHANGE,ENV_GREEN,ENV_MINING,MANMADE_DISASTER,ENV_SPECIESENDANGERED,TAX_ETHNICITY,GENERAL_GOVERNMENT",,,,,,
2021/4/23,1.519628535,"ECON_STOCKMARKET,ENV_SOLAR,ENV_GEOTHERMAL,NEGOTIATIONS,EDUCATION,BAN",,,,,,
2021/4/23,-0.721153846,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED",,,,,,
2021/4/23,-0.669642857,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED",,,,,,
2021/4/23,1.192842942,"TAX_ETHNICITY,SOVEREIGNTY,GENERAL_GOVERNMENT,DELAY",,,,,,
2021/4/23,0.446428571,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED",,,,,,
2021/4/24,1.740020471,"ECON_STOCKMARKET,MANMADE_DISASTER_IMPLIED,CRIME_ILLEGAL_DRUGS,DRUG_TRADE,TAX_ETHNICITY,LEGALIZE,ECON_DEBT",,,,,,
2021/4/24,-0.469483568,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED",,,,,,
2021/4/24,-1.352657005,"ENV_CLIMATECHANGE,ENV_GREEN,ENV_MINING,MANMADE_DISASTER,ENV_SPECIESENDANGERED,TAX_ETHNICITY,GENERAL_GOVERNMENT",,,,,,
2021/4/24,-0.632911392,"MANMADE_DISASTER_IMPLIED,GENERAL_GOVERNMENT,TAX_ETHNICITY",,,,,,
2021/4/24,-1.352657005,"ENV_CLIMATECHANGE,ENV_GREEN,ENV_MINING,MANMADE_DISASTER,ENV_SPECIESENDANGERED,TAX_ETHNICITY,GENERAL_GOVERNMENT",,,,,,
2021/4/26,0.511945392,"ENV_COAL,TAX_ETHNICITY,ENV_OIL,GENERAL_HEALTH,HEALTH_VACCINATION,ELECTION,SHORTAGE,ECON_STOCKMARKET",,,,,,
2021/4/26,1.59668835,"ECON_STOCKMARKET,ENV_GREEN,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,GENERAL_HEALTH,MEDICAL,ENV_SOLAR,MEDIA_CENSORSHIP,KILL,TAX_DISEASE,AGRICULTURE,SCIENCE",,,,,,
2021/4/26,1.557093426,"ECON_STOCKMARKET,ENV_GREEN,MANMADE_DISASTER_IMPLIED,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,GENERAL_HEALTH,MEDICAL,ENV_SOLAR,MEDIA_CENSORSHIP,KILL,TAX_DISEASE,AGRICULTURE,SCIENCE",,,,,,
2021/4/27,0,"TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,SHORTAGE,ENV_MINING,ECON_STOCKMARKET,TAX_ETHNICITY,NEGOTIATIONS,MEDICAL,ENV_SOLAR,GENERAL_GOVERNMENT,SELF_IDENTIFIED_HUMAN_RIGHTS,CORRUPTION",,,,,,
2021/4/27,-0.04899559,"TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,SHORTAGE,ENV_MINING,ECON_STOCKMARKET,TAX_ETHNICITY,NEGOTIATIONS,MEDICAL,ENV_SOLAR,GENERAL_GOVERNMENT,SELF_IDENTIFIED_HUMAN_RIGHTS,CORRUPTION",,,,,,
2021/4/27,-0.048804295,"TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,SHORTAGE,ENV_MINING,ECON_STOCKMARKET,TAX_ETHNICITY,NEGOTIATIONS,MEDICAL,ENV_SOLAR,GENERAL_GOVERNMENT,SELF_IDENTIFIED_HUMAN_RIGHTS,CORRUPTION",,,,,,
2021/4/27,1.038062284,"TAX_ETHNICITY,SCIENCE,GENERAL_HEALTH,HEALTH_PANDEMIC,SHORTAGE",,,,,,
2021/4/28,1.388888889,TAX_ETHNICITY,,,,,,
2021/4/28,-3.142183818,"MANMADE_DISASTER_IMPLIED,SCIENCE,ENV_SOLAR",,,,,,
2021/4/29,3.773584906,"ECON_STOCKMARKET,ECON_FOREIGNINVEST",,,,,,
2021/4/29,3.726708075,"ECON_STOCKMARKET,ECON_FOREIGNINVEST",,,,,,
2021/4/29,1.222493888,"SCIENCE,ENV_MINING",,,,,,
2021/4/29,3.412073491,"ECON_STOCKMARKET,ECON_FOREIGNINVEST,ENV_GREEN,ENV_MINING,SLFID_NATURAL_RESOURCES",,,,,,
2021/4/29,1.05973025,"TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,ENV_OIL,EDUCATION",,,,,,
2021/4/30,1.06075217,"TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,ENV_OIL,EDUCATION",,,,,,
2021/4/30,1.078431373,"TAX_ETHNICITY,ENV_MINING,GENERAL_GOVERNMENT,ENV_OIL,EDUCATION",,,,,,
2021/4/30,0.552486188,"ECON_STOCKMARKET,ENV_MINING,TAX_ETHNICITY,ENV_WINDPOWER,ALLIANCE,LEGISLATION",,,,,,
2021/4/30,0.983146067,"ENV_MINING,GENERAL_GOVERNMENT,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,ECON_STOCKMARKET",,,,,,
2021/4/30,1.159793814,"ENV_MINING,GENERAL_GOVERNMENT,TAX_ETHNICITY,SLFID_MINERAL_RESOURCES,ECON_STOCKMARKET,ENV_GREEN,SLFID_NATURAL_RESOURCES",,,,,,
2021/4/30,0.813743219,"ECON_TAXATION,GENERAL_GOVERNMENT,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_GREEN,ENV_SOLAR,TAX_WEAPONS,MARITIME",,,,,,
2021/5/1,-0.972762646,"GENERAL_GOVERNMENT,TAX_ETHNICITY,MILITARY,SECURITY_SERVICES,ENV_NATURALGAS,EXTREMISM,EXILE,TAX_DISEASE",,,,,,
2021/5/3,0.475737393,"MANMADE_DISASTER_IMPLIED,NATURAL_DISASTER,ENV_GREEN,BORDER,ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_CLIMATECHANGE,PROTEST,MOVEMENT_GENERAL,MOVEMENT_ENVIRONMENTAL,WATER_SECURITY,GENERAL_GOVERNMENT,ECON_TAXATION,TAX_ETHNICITY,ENV_COAL,ENV_OIL",,,,,,
2021/5/3,0.488758553,"MANMADE_DISASTER_IMPLIED,NATURAL_DISASTER,ENV_GREEN,BORDER,ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_CLIMATECHANGE,PROTEST,MOVEMENT_GENERAL,MOVEMENT_ENVIRONMENTAL,WATER_SECURITY,GENERAL_GOVERNMENT,ECON_TAXATION,TAX_ETHNICITY,ENV_COAL,ENV_OIL",,,,,,
2021/5/4,3.314917127,"TAX_ETHNICITY,ENV_MINING",,,,,,
2021/5/4,1.312217195,"ECON_STOCKMARKET,TAX_DISEASE,GENERAL_HEALTH,MEDICAL,MANMADE_DISASTER_IMPLIED",,,,,,
2021/5/4,1.424189308,"GENERAL_HEALTH,MEDICAL,ECON_STOCKMARKET,TAX_DISEASE,MANMADE_DISASTER_IMPLIED",,,,,,
2021/5/4,-0.97323601,"ECON_STOCKMARKET,LEGISLATION",,,,,,
2021/5/5,3.904555315,"ECON_STOCKMARKET,LEGISLATION,TAX_ETHNICITY,MARITIME",,,,,,
2021/5/6,-1.376327173,"ECON_STOCKMARKET,ECON_DEBT,KILL,NATURAL_DISASTER,GENERAL_HEALTH,MEDICAL,MANMADE_DISASTER_IMPLIED,RETIREMENT,ECON_TAXATION,TAX_ETHNICITY,ECON_ENTREPRENEURSHIP,DELAY,LEGISLATION,GENERAL_GOVERNMENT,CYBER_ATTACK,TERROR,ARMEDCONFLICT,ENV_CLIMATECHANGE,ECON_INTEREST_RATES,SCIENCE,TAX_DISEASE,HEALTH_PANDEMIC,ECON_CURRENCY_EXCHANGE_RATE,TRANSPARENCY",,,,,,
2021/5/6,-1.309441764,"ECON_STOCKMARKET,ENV_GEOTHERMAL,NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,MOVEMENT_GENERAL,ENV_MINING,PROTEST",,,,,,
2021/5/6,-1.279461279,"ECON_STOCKMARKET,ENV_GEOTHERMAL,NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,MOVEMENT_GENERAL,ENV_MINING,PROTEST",,,,,,
2021/5/6,2.395209581,"TAX_ETHNICITY,EDUCATION,ENV_WINDPOWER,ECON_ENTREPRENEURSHIP,ENV_COAL,SCIENCE,SLFID_MINERAL_RESOURCES,SLFID_ECONOMIC_DEVELOPMENT",,,,,,
2021/5/6,-1.465201465,"ENV_GEOTHERMAL,NATURAL_DISASTER,SLFID_MINERAL_RESOURCES,TAX_ETHNICITY,MOVEMENT_GENERAL,ENV_MINING,PROTEST",,,,,,
2021/5/6,2.389078498,"TAX_ETHNICITY,EDUCATION,ENV_WINDPOWER,ECON_ENTREPRENEURSHIP,ENV_COAL,SCIENCE,SLFID_MINERAL_RESOURCES,SLFID_ECONOMIC_DEVELOPMENT",,,,,,
2021/5/7,2.745098039,ECON_STOCKMARKET,,,,,,
2021/5/7,0.664451827,"ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC,SCIENCE,ECON_DEBT",,,,,,
2021/5/7,-1.180952381,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,ENV_GREEN,TAX_ETHNICITY,ETH_INDIGINOUS,TRIAL,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_MINING,ENV_GEOTHERMAL,AGRICULTURE,GENERAL_HEALTH,MANMADE_DISASTER,UNEMPLOYMENT,SLFID_NATURAL_RESOURCES,SLFID_MINERAL_RESOURCES,TAX_DISEASE",,,,,,
2021/5/7,0.988467875,"ENV_MINING,GENERAL_HEALTH,HEALTH_PANDEMIC,SCIENCE,ECON_DEBT",,,,,,
2021/5/7,-1.130604288,"TAX_ETHNICITY,ETH_INDIGINOUS,MANMADE_DISASTER_IMPLIED,TRIAL,ENV_GREEN,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_MINING,ENV_GEOTHERMAL,AGRICULTURE,GENERAL_HEALTH,MANMADE_DISASTER,NATURAL_DISASTER,UNEMPLOYMENT,SLFID_NATURAL_RESOURCES,SLFID_MINERAL_RESOURCES,TAX_DISEASE",,,,,,
2021/5/7,1.715976331,"MANMADE_DISASTER_IMPLIED,ENV_GREEN,ENV_SOLAR,ECON_STOCKMARKET,ECON_ENTREPRENEURSHIP,TAX_ETHNICITY",,,,,,
2021/5/7,1.727218582,"MANMADE_DISASTER_IMPLIED,ENV_GREEN,ENV_SOLAR,ECON_STOCKMARKET,ECON_ENTREPRENEURSHIP,TAX_ETHNICITY",,,,,,
2021/5/7,0.766871166,"TAX_ETHNICITY,ENV_MINING,SHORTAGE,DELAY,ENV_WINDPOWER,ENV_SOLAR,NATURAL_DISASTER,CLOSURE,GENERAL_GOVERNMENT,ECON_TAXATION,LEGISLATION,UNEMPLOYMENT,HEALTH_VACCINATION,SCIENCE,GENERAL_HEALTH,HEALTH_PANDEMIC,ENV_OIL,ENV_NATURALGAS,ENV_COAL,TRANSPARENCY,ENV_GREEN,GEN_HOLIDAY,TAX_DISEASE,ECON_DEBT",,,,,,
2021/5/8,-1.172022684,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,ENV_GREEN,TAX_ETHNICITY,ETH_INDIGINOUS,TRIAL,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_MINING,ENV_GEOTHERMAL,AGRICULTURE,GENERAL_HEALTH,MANMADE_DISASTER,UNEMPLOYMENT,SLFID_NATURAL_RESOURCES,SLFID_MINERAL_RESOURCES,TAX_DISEASE",,,,,,
2021/5/10,-1.375598086,"NATURAL_DISASTER,MANMADE_DISASTER_IMPLIED,ENV_GREEN,TAX_ETHNICITY,ETH_INDIGINOUS,ARMEDCONFLICT,ENV_CLIMATECHANGE,ENV_MINING,TRIAL,GENERAL_HEALTH,AGRICULTURE,ENV_GEOTHERMAL,UNEMPLOYMENT,SLFID_NATURAL_RESOURCES,SLFID_MINERAL_RESOURCES",,,,,,
2021/5/10,0.36900369,ECON_STOCKMARKET,,,,,,
2021/5/10,1.181102362,"SCIENCE,ECON_DEBT,ENV_MINING",,,,,,
2021/5/11,0,"MANMADE_DISASTER_IMPLIED,ENV_MINING,ENV_GREEN,TAX_ETHNICITY,ETH_INDIGINOUS,CLOSURE,TRIAL,WATER_SECURITY,ENV_CLIMATECHANGE,SCIENCE,ENV_GEOTHERMAL,ENV_SOLAR",,,,,,
