Date,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US
2014-05-29,68.63,69.39,68.2,69.33,60.8552,407393.0,31.3523,31.8009,31.2095,31.3727,19.6104,376506.0,,,,,,,0.47,0.476,0.4463,0.4463,2.2315,45826.0,2.1212,2.1511,2.0914,2.1511,2.1511,133459.0,,,,,,
2014-05-30,69.18,69.48,68.86,69.19,60.7323,323899.0,31.2605,31.7499,30.5468,30.8323,19.2726,342496.0,,,,,,,0.482,0.484,0.4596,0.46,2.3,21700.0,2.1312,2.1909,2.1312,2.171,2.171,157907.0,,,,,,
2014-06-02,69.29,69.815,68.86,69.66,61.1448,379160.0,30.7813,31.1789,30.5876,30.8323,19.2726,237827.0,,,,,,,0.473,0.48,0.45,0.45,2.25,10081.0,2.1909,2.2009,2.1411,2.181,2.181,52991.0,0.06,0.06,0.06,0.06,0.3,1568.0
2014-06-03,69.38,70.31,69.15,70.02,61.4608,503539.0,30.8119,30.9342,30.6029,30.9139,19.3236,217700.0,,,,,,,0.46,0.492,0.4461,0.489,2.445,46203.0,2.1909,2.1909,2.171,2.1909,2.1909,30237.0,0.058,0.058,0.058,0.058,0.29,2100.0
2014-06-04,69.83,70.91,69.6525,70.85,62.1894,697179.0,30.6997,31.3931,30.5162,31.3625,19.604,356258.0,,,,,,,0.487,0.4905,0.4615,0.481,2.405,6012.0,2.181,2.181,2.1212,2.1411,2.1411,277211.0,0.0533,0.0533,0.05,0.05,0.25,75000.0
2014-06-05,71.13,71.865,70.75,71.47,62.7336,658917.0,31.3421,31.4542,30.7405,31.1076,19.4447,220075.0,,,,,,,0.463,0.4719,0.4515,0.4517,2.2585,12080.0,2.1212,2.171,2.1113,2.1113,2.1113,96930.0,,,,,,
2014-06-06,71.58,72.32,71.46,72.18,63.3568,540040.0,31.2503,31.3622,30.8425,30.9852,19.3682,168366.0,,,,,,,0.4714,0.472,0.442,0.4608,2.304,14799.0,2.1113,2.1411,2.0914,2.1113,2.1113,47918.0,,,,,,
2014-06-09,72.06,72.69,72.02,72.23,63.4007,474609.0,30.8425,31.4848,30.8425,31.3829,19.6168,199625.0,,,,,,,0.4555,0.48,0.4399,0.4479,2.2395,14082.0,,,,,,,0.05,0.05,0.05,0.05,0.25,1000.0
2014-06-10,72.13,72.42,71.68,72.22,63.3919,379274.0,31.1382,31.6989,30.9139,31.6887,19.8079,340358.0,,,,,,,0.444,0.469,0.444,0.453,2.265,15040.0,2.171,2.171,2.1013,2.1411,2.1411,188805.0,,,,,,
2014-06-11,71.71,72.37,71.3,71.6,63.0879,381872.0,31.6276,31.8111,31.4,31.5766,19.7378,265840.0,,,,,,,0.446,0.47,0.432,0.44,2.2,54033.0,2.0914,2.1312,2.0416,2.1013,2.1013,227004.0,0.05,0.05,0.05,0.05,0.25,100000.0
2014-06-12,71.52,71.84,70.74,70.83,62.4095,356560.0,31.4237,31.6072,30.8119,31.0566,19.4128,261044.0,,,,,,,0.44,0.4473,0.429,0.4408,2.204,18407.0,2.0515,2.1113,1.9768,2.1013,2.1013,323986.0,,,,,,
2014-06-13,70.81,71.2,70.74,71.0,62.5593,598762.0,31.026,31.1076,30.5876,30.8731,19.2981,221147.0,,,,,,,0.45,0.457,0.425,0.43,2.15,14340.0,2.0117,2.1511,2.0117,2.1511,2.1511,185517.0,,,,,,
2014-06-16,71.06,71.19,70.38,70.44,62.0658,495015.0,30.9037,31.3115,30.5876,30.7711,19.2344,322860.0,,,,,,,0.436,0.458,0.42,0.4415,2.2075,34665.0,2.171,2.171,2.1312,2.1411,2.1411,47977.0,0.05,0.05,0.05,0.05,0.25,3920.0
2014-06-17,70.4,71.7,70.26,71.34,62.8588,723268.0,30.7099,30.7864,30.4856,30.6794,19.177,322729.0,,,,,,,0.469,0.47,0.4483,0.469,2.345,41954.0,2.171,2.171,2.1362,2.1411,2.1411,30936.0,0.05,0.05,0.05,0.05,0.25,686.0
2014-06-18,71.42,71.65,70.58,71.08,62.6298,402286.0,30.7813,31.495,30.6916,31.4338,19.6486,315883.0,,,,,,,0.4695,0.4695,0.4538,0.469,2.345,7847.0,2.1212,2.1411,2.0416,2.0814,2.0814,85649.0,,,,,,
2014-06-19,71.07,71.56,71.07,71.32,62.8412,276382.0,31.4033,32.2291,31.3523,31.964,19.98,505844.0,,,,,,,0.476,0.477,0.451,0.458,2.29,11368.0,2.0615,2.1511,2.0216,2.1411,2.1411,230492.0,,,,,,
2014-06-20,71.63,71.8265,71.08,71.52,63.0174,422786.0,31.9131,32.0456,31.3319,31.7601,19.8526,434256.0,,,,,,,0.4608,0.4693,0.45,0.465,2.325,6242.0,2.1411,2.171,2.1113,2.1411,2.1411,113217.0,,,,,,
2014-06-23,71.47,71.59,71.01,71.19,62.7267,356195.0,31.6684,31.6684,31.0362,31.1076,19.4447,277789.0,,,,,,,0.476,0.476,0.4461,0.4581,2.2905,18018.0,2.1411,2.1909,2.1212,2.1611,2.1611,147279.0,0.05,0.05,0.05,0.05,0.25,20000.0
2014-06-24,71.14,71.88,70.47,70.55,62.1628,472715.0,30.9954,31.1891,30.5876,30.6895,19.1834,400274.0,,,,,,,0.465,0.4726,0.4601,0.47,2.35,15637.0,2.1611,2.181,2.1411,2.171,2.171,112610.0,,,,,,
2014-06-25,70.62,71.39,70.55,71.22,62.7531,377235.0,30.7405,30.8119,30.2307,30.6794,19.177,551018.0,,,,,,,0.451,0.4697,0.45,0.467,2.335,8716.0,2.171,2.3403,2.171,2.3204,2.3204,323263.0,,,,,,
2014-06-26,71.29,71.465,70.59,71.07,62.6209,310527.0,30.7099,30.9648,30.2715,30.4245,19.0177,499162.0,,,,,,,0.4465,0.468,0.4465,0.45,2.25,9948.0,2.3005,2.3602,2.3005,2.3403,2.3403,176972.0,,,,,,
2014-06-27,70.79,71.85,70.51,71.85,63.3082,775810.0,30.557,30.5672,29.6598,29.7719,18.6098,444278.0,,,,,,,0.452,0.452,0.441,0.45,2.25,5059.0,2.3602,2.3802,2.3204,2.3204,2.3204,120808.0,0.0501,0.0501,0.05,0.05,0.25,5400.0
2014-06-30,71.93,71.93,70.945,71.5,62.9998,524606.0,29.7923,30.1889,29.7184,29.8841,18.6799,445518.0,,,,,,,0.4375,0.4662,0.43,0.4662,2.331,30471.0,2.3503,2.3503,2.2308,2.2507,2.2507,192335.0,,,,,,
2014-07-01,71.82,72.58,71.75,72.12,63.5461,453491.0,30.0268,30.1696,29.9351,30.139,18.8392,304523.0,,,,,,,0.47,0.47,0.451,0.47,2.35,12327.0,2.2706,2.3503,2.2706,2.2905,2.2905,119966.0,,,,,,
2014-07-02,71.92,72.24,71.63,71.93,63.3787,462408.0,30.3225,30.975,30.1084,30.6794,19.177,422237.0,,,,,,,0.4707,0.4707,0.446,0.4601,2.3005,18454.0,2.2806,2.2806,2.2507,2.2507,2.2507,47451.0,,,,,,
2014-07-03,72.06,72.55,72.02,72.46,63.8457,331363.0,30.6997,30.9495,30.6794,30.8833,19.3045,87489.0,,,,,,,0.474,0.474,0.45,0.4604,2.302,23312.0,2.2806,2.3005,2.2806,2.3005,2.3005,112961.0,,,,,,
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,2.3005,2.3403,2.2905,2.3005,2.3005,147160.0,,,,,,
2014-07-07,71.98,72.41,71.91,72.22,63.6342,376457.0,30.8629,30.8935,30.0268,30.2613,18.9157,390424.0,,,,,,,0.46,0.47,0.459,0.461,2.305,15017.0,2.3503,2.3602,2.3104,2.3403,2.3403,263093.0,0.04,0.04,0.04,0.04,0.2,1123.0
2014-07-08,72.15,72.45,71.91,72.26,63.6695,339155.0,30.3225,31.0464,30.2715,30.5774,19.1133,744667.0,,,,,,,0.466,0.469,0.45,0.46,2.3,12340.0,2.3204,2.3901,2.3204,2.3602,2.3602,258193.0,,,,,,
2014-07-09,72.6,72.79,71.82,72.08,63.5109,346377.0,29.9453,30.037,29.5476,29.5884,19.0393,293841.0,,,,,,,0.4521,0.47,0.4483,0.45,2.25,43990.0,2.3702,2.3901,2.3403,2.3802,2.3802,194927.0,,,,,,
2014-07-10,71.1,71.93,70.878,71.6,63.0879,340259.0,29.3743,29.4558,28.5994,28.8441,18.5603,600550.0,,,,,,,0.459,0.459,0.45,0.4584,2.292,16440.0,2.3901,2.415,2.3702,2.41,2.41,229701.0,,,,,,
2014-07-11,71.58,72.05,71.39,72.0,63.4404,311884.0,28.9257,29.1602,28.6606,28.8849,18.5866,208749.0,,,,,,,0.45,0.4572,0.439,0.448,2.24,11120.0,2.42,2.4598,2.42,2.4598,2.4598,377192.0,,,,,,
2014-07-14,72.42,72.79,72.1503,72.62,63.9867,478040.0,29.0276,29.2213,28.8747,28.997,18.6587,325951.0,,,,,,,0.457,0.457,0.44,0.44,2.2,15219.0,2.4698,2.5694,2.4698,2.4997,2.4997,397080.0,,,,,,
2014-07-15,76.03,76.28,68.32,70.03,61.7046,14564130.0,29.4864,30.298,29.1908,30.0676,19.3476,735998.0,,,,,,,0.462,0.47,0.4423,0.4548,2.274,9955.0,2.5395,2.6789,2.4997,2.6192,2.6192,532205.0,,,,,,
2014-07-16,70.35,71.07,68.73,69.07,60.8587,2726298.0,30.2919,30.6488,30.0982,30.6182,19.7019,393369.0,,,,,,,0.47,0.4713,0.446,0.4645,2.3225,26235.0,2.6889,2.8084,2.6889,2.7686,2.7686,1118196.0,,,,,,
2014-07-17,68.61,70.2,68.11,69.43,61.1759,2058978.0,30.5876,30.5876,29.9453,30.0064,19.3083,363963.0,,,,,,,0.4475,0.4771,0.4475,0.457,2.285,15162.0,2.7885,2.8731,2.7287,2.7785,2.7785,809158.0,,,,,,
2014-07-18,69.64,70.51,69.5,70.2,61.8544,1422262.0,29.3845,29.7994,28.5688,28.6096,18.4094,581852.0,,,,,,,0.4589,0.467,0.4589,0.464,2.32,8590.0,2.7686,2.8383,2.7437,2.8383,2.8383,591211.0,0.052,0.052,0.052,0.052,0.26,1557.0
2014-07-21,69.74,70.36,69.12,69.13,60.9116,802057.0,28.5994,28.9664,28.1712,28.9053,18.5997,613322.0,,,,,,,0.47,0.47,0.45,0.46,2.3,17034.0,2.8582,2.9179,2.7885,2.7885,2.7885,700825.0,0.0472,0.0472,0.0472,0.0472,0.236,2600.0
2014-07-22,69.27,69.72,68.49,68.49,60.3477,980864.0,29.1296,29.5374,29.0378,29.2315,18.8096,681402.0,,,,,,,0.462,0.463,0.45,0.463,2.315,3684.0,2.8183,2.8183,2.7188,2.7686,2.7686,375588.0,0.04,0.04,0.04,0.04,0.2,2352.0
2014-07-23,68.63,69.09,67.96,68.39,60.2595,1500130.0,29.1806,29.2519,28.9083,29.0582,18.6981,358150.0,,,,,,,0.464,0.5004,0.464,0.496,2.48,56180.0,2.7785,2.8283,2.7785,2.8283,2.8283,133918.0,,,,,,
2014-07-24,68.6,68.6,67.19,67.54,59.5106,1654745.0,29.2723,29.4558,28.8237,29.3947,18.9146,376498.0,,,,,,,0.498,0.5438,0.49,0.531,2.655,78117.0,2.7885,2.8383,2.7785,2.7785,2.7785,201536.0,,,,,,
2014-07-25,67.58,69.17,67.58,69.07,60.8587,1928234.0,29.2315,29.6394,29.1908,29.3437,18.8818,146320.0,,,,,,,0.5414,0.5536,0.51,0.52,2.6,89820.0,2.7785,2.8482,2.7686,2.8383,2.8383,250982.0,0.05,0.05,0.05,0.05,0.25,13920.0
2014-07-28,68.94,69.13,68.14,68.88,60.6913,1056530.0,29.4253,30.0574,29.0786,29.7311,19.1311,248267.0,,,,,,,0.538,0.5421,0.514,0.537,2.685,65929.0,2.8283,2.8283,2.7586,2.7686,2.7686,157787.0,0.05,0.05,0.05,0.05,0.25,20192.0
2014-07-29,70.0,70.02,67.22,67.25,59.2551,1585148.0,29.8331,29.9453,29.3539,29.3539,18.8884,216976.0,,,,,,,0.5477,0.5681,0.5472,0.5551,2.7755,92523.0,2.7088,2.7287,2.6192,2.659,2.659,374935.0,0.05,0.05,0.05,0.05,0.25,9800.0
2014-07-30,67.58,68.09,66.58,66.71,58.7793,1572378.0,29.5374,29.5374,28.4057,28.4465,18.3045,295852.0,,,,,,,0.562,0.562,0.49,0.5539,2.7695,87343.0,2.669,2.7686,2.669,2.7486,2.7486,285214.0,0.05,0.05,0.05,0.05,0.25,11106.0
2014-07-31,66.71,66.71,59.86,61.34,54.0477,5793348.0,28.3445,28.5178,28.0896,28.2731,18.1929,370984.0,,,,,,,0.563,0.5742,0.5437,0.56,2.8,51299.0,2.7486,2.7486,2.5893,2.6192,2.6192,362798.0,0.05,0.05,0.05,0.05,0.25,300000.0
2014-08-01,60.97,62.47,60.75,61.75,54.4089,3081323.0,28.1508,28.3751,27.7531,28.059,18.0552,318828.0,,,,,,,0.557,0.647,0.557,0.634,3.17,97580.0,2.5495,2.6889,2.5196,2.659,2.659,272811.0,0.05,0.05,0.05,0.05,0.25,7000.0
2014-08-04,61.79,62.1,61.05,61.97,54.6028,1451664.0,27.8653,28.3751,27.8653,28.2629,18.1864,232407.0,,,,,,,0.64,0.73,0.6055,0.7274,3.637,243709.0,2.6092,2.7486,2.6092,2.7088,2.7088,92767.0,0.05,0.05,0.05,0.05,0.25,3960.0
2014-08-05,61.5,62.59,61.23,61.46,54.1534,2230108.0,28.0386,28.3649,27.7837,28.2629,18.1864,338994.0,,,,,,,0.6786,0.718,0.6486,0.7,3.5,159587.0,2.7287,2.7287,2.6291,2.6391,2.6391,76575.0,,,,,,
2014-08-06,61.35,61.75,60.9,61.28,53.9948,1040840.0,28.161,28.4057,28.008,28.3343,18.2323,158732.0,,,,,,,0.6874,0.765,0.6441,0.746,3.73,70392.0,2.6391,2.6391,2.5893,2.5893,2.5893,182920.0,,,,,,
2014-08-07,61.77,61.92,60.36,60.6,53.3957,1356227.0,28.3241,28.3241,27.8041,27.8755,17.9371,161313.0,,,,,,,0.715,0.72,0.65,0.66,3.3,127799.0,2.7387,2.7387,2.6092,2.6391,2.6391,87521.0,,,,,,
2014-08-08,60.66,61.02,60.13,60.92,53.6776,1765174.0,27.8347,28.3139,27.8347,28.3037,18.2126,125275.0,,,,,,,0.651,0.7074,0.6496,0.687,3.435,37644.0,2.7088,2.7088,2.649,2.659,2.659,44956.0,0.05,0.05,0.05,0.05,0.25,31360.0
2014-08-11,61.7,61.78,60.83,60.89,53.6512,992138.0,28.4872,29.2111,28.4668,29.1806,18.7768,350072.0,,,,,,,0.68,0.688,0.626,0.644,3.22,83807.0,2.5993,2.6192,2.5594,2.5594,2.5594,271602.0,,,,,,
2014-08-12,60.64,60.96,60.27,60.52,53.3252,1243157.0,29.1806,29.5374,29.099,29.2417,18.8162,270110.0,,,,,,,0.644,0.644,0.61,0.6261,3.1305,29932.0,2.5694,2.6291,2.5594,2.5993,2.5993,145840.0,,,,,,
2014-08-13,60.77,61.69,60.5,61.39,54.0917,1019646.0,29.3743,29.517,29.0786,29.3029,18.8556,320426.0,,,,,,,0.63,0.636,0.611,0.615,3.075,12786.0,2.5893,2.6789,2.5893,2.6391,2.6391,172136.0,,,,,,
2014-08-14,61.29,61.42,60.4,60.67,53.4573,1122230.0,29.201,29.2723,27.8857,28.3139,18.2192,900329.0,,,,,,,0.609,0.6258,0.5699,0.571,2.855,68101.0,2.6092,2.6889,2.6092,2.6391,2.6391,182147.0,,,,,,
2014-08-15,60.66,61.21,60.31,61.16,53.8891,1478947.0,28.3139,28.3139,27.8347,28.1508,18.1142,866355.0,,,,,,,0.583,0.583,0.52,0.557,2.785,65260.0,2.6391,2.6988,2.6291,2.669,2.669,309216.0,,,,,,
2014-08-18,61.39,62.17,61.39,61.66,54.3296,741077.0,28.2425,28.5382,28.0692,28.477,18.3241,283769.0,,,,,,,0.5442,0.556,0.5325,0.549,2.745,52165.0,2.669,2.7586,2.669,2.7387,2.7387,411646.0,0.048,0.048,0.048,0.048,0.24,3920.0
2014-08-19,61.73,61.97,61.47,61.97,54.6028,772903.0,28.5892,28.8645,28.4363,28.5484,18.3701,296526.0,,,,,,,0.5523,0.564,0.5242,0.534,2.67,17533.0,2.7586,2.8283,2.7387,2.7486,2.7486,303727.0,0.05,0.05,0.05,0.05,0.25,49500.0
2014-08-20,61.69,62.03,61.38,61.93,54.5675,1183086.0,28.5382,28.9766,28.2731,28.9155,18.6063,323597.0,,,,,,,0.5371,0.554,0.5161,0.5161,2.5805,33776.0,2.7486,2.8084,2.7486,2.7984,2.7984,299972.0,,,,,,
2014-08-21,62.0,62.48,61.698,61.92,54.5587,683020.0,28.8543,29.1966,28.6708,28.9461,18.6259,215026.0,,,,,,,0.518,0.5348,0.518,0.5348,2.674,19849.0,2.8283,2.9677,2.8283,2.9279,2.9279,411039.0,,,,,,
2014-08-22,61.76,62.16,61.36,61.81,54.4618,591112.0,28.9461,28.9461,28.5484,28.5688,18.3832,122172.0,,,,,,,0.536,0.562,0.5356,0.55,2.75,28045.0,2.9279,3.0374,2.8881,3.0175,3.0175,353241.0,0.04,0.0401,0.04,0.0401,0.2005,10000.0
2014-08-25,62.16,62.33,61.77,62.3,54.8936,480962.0,28.6198,28.9257,28.5076,28.5688,18.3832,138569.0,35.6163,35.6163,35.6163,35.6163,9.2206,120565.0,0.543,0.552,0.523,0.53,2.65,45808.0,3.0275,3.2067,3.0076,3.1868,3.1868,438523.0,,,,,,
2014-08-26,62.52,62.54,62.09,62.34,54.9288,817937.0,28.5484,28.7319,28.3649,28.6912,18.4619,247015.0,39.1794,39.1794,39.1794,39.1794,10.143,210179.0,0.55,0.55,0.525,0.53,2.65,16910.0,3.0872,3.1669,3.0474,3.1271,3.1271,270699.0,,,,,,
2014-08-27,62.11,62.6,62.11,62.4,54.9817,859944.0,28.6912,28.9053,27.9978,28.2527,18.1798,403386.0,43.0951,43.0951,43.0951,43.0951,11.1567,16305111.0,0.53,0.547,0.53,0.535,2.675,30376.0,3.0872,3.1171,2.9876,3.1072,3.1072,224530.0,,,,,,
2014-08-28,62.09,63.68,61.61,63.21,55.6954,1413522.0,28.0284,28.0998,27.1924,27.7327,17.8452,799041.0,44.1678,47.3709,43.5077,45.0079,11.6519,32122570.0,0.54,0.54,0.52,0.54,2.7,21053.0,3.137,3.137,3.0076,3.0175,3.0175,48677.0,,,,,,
2014-08-29,63.4,63.86,63.2,63.58,56.0214,666166.0,27.6206,27.9469,27.5849,27.9163,17.9633,644692.0,44.2803,44.8579,43.0651,44.0103,11.3937,14565444.0,0.537,0.54,0.52,0.54,2.7,32131.0,3.0673,3.0773,2.9578,2.9578,2.9578,146414.0,0.06,0.06,0.06,0.06,0.3,1000.0
2014-09-01,,,,,,,,,,,,,44.0103,44.8429,43.5227,43.8827,11.3606,7807242.0,,,,,,,2.9777,3.0076,2.8681,3.0076,3.0076,139512.0,,,,,,
2014-09-02,63.65,64.12,63.58,63.92,56.321,871153.0,27.8857,28.4057,27.7837,28.2527,18.1798,408544.0,43.8677,46.1331,43.5977,44.5954,11.5451,13137777.0,0.528,0.59,0.5185,0.5832,2.916,71259.0,3.0076,3.0474,2.9578,2.9677,2.9677,63429.0,,,,,,
2014-09-03,64.14,64.5,63.5,63.56,56.0038,493569.0,28.5076,28.5076,27.9061,28.3139,18.2192,428319.0,44.8204,44.8579,43.8902,44.3403,11.4791,8737829.0,0.5978,0.8322,0.5929,0.8108,4.054,351953.0,2.9677,2.9677,2.893,2.9179,2.9179,101069.0,0.05,0.05,0.05,0.05,0.25,1500.0
2014-09-04,63.53,64.0,63.35,63.54,55.9861,635972.0,28.3955,28.7014,28.1508,28.4567,18.311,476275.0,44.1078,44.4078,43.5377,44.3178,11.4733,11253264.0,0.876,0.935,0.694,0.7942,3.971,1025380.0,2.9229,3.0076,2.9179,2.9876,2.9876,143928.0,0.051,0.051,0.051,0.051,0.255,4704.0
2014-09-05,63.39,63.76,63.08,63.72,56.1447,427049.0,28.4668,28.5783,28.3547,28.4567,18.311,341660.0,44.3628,45.7581,44.1678,45.233,11.7102,8377521.0,0.815,0.8202,0.685,0.7,3.5,354296.0,2.9379,2.9777,2.9179,2.9279,2.9279,101986.0,,,,,,
2014-09-08,63.71,64.44,63.67,63.85,56.2593,832401.0,28.4567,28.528,28.2323,28.4567,18.311,391491.0,,,,,,,0.6943,0.8189,0.684,0.785,3.925,211043.0,2.9279,2.9578,2.8881,2.9179,2.9179,57877.0,0.05,0.05,0.05,0.05,0.25,10000.0
2014-09-09,63.72,63.87,63.18,63.42,55.8804,615742.0,28.3955,28.4923,27.6002,27.6716,17.8058,444267.0,45.263,45.263,44.2578,44.6104,11.549,6731905.0,0.8,0.85,0.75,0.804,4.02,221613.0,2.9179,3.0076,2.8881,2.9279,2.9279,231774.0,,,,,,
2014-09-10,63.3,64.97,63.24,64.7,57.0082,1633863.0,27.6206,27.9163,27.5288,27.8755,17.9371,263500.0,44.4078,44.4078,43.2751,43.8302,11.347,5779160.0,0.804,0.83,0.795,0.818,4.09,142528.0,2.8881,2.9379,2.8283,2.8482,2.8482,153892.0,,,,,,
2014-09-11,64.02,64.9,63.94,64.35,56.9419,1368141.0,27.7939,27.8143,27.2535,27.488,17.6878,474013.0,43.8077,44.2203,42.36,42.5625,11.0189,9407287.0,0.7843,0.83,0.755,0.7799,3.8995,101497.0,2.9179,2.9876,2.898,2.9179,2.9179,120878.0,0.051,0.051,0.051,0.051,0.255,18820.0
2014-09-12,64.37,64.46,63.2,63.79,56.4463,992627.0,27.2943,27.9469,27.2943,27.8653,17.9305,298286.0,42.4725,43.1251,42.345,42.9076,11.1082,6485187.0,0.802,0.8164,0.771,0.7875,3.9375,91466.0,2.908,2.9478,2.908,2.9478,2.9478,118158.0,0.05,0.05,0.045,0.045,0.225,154800.0
2014-09-15,64.06,64.47,63.44,64.29,56.8888,669063.0,27.7939,27.9367,27.539,27.6512,17.7927,279966.0,42.69,42.735,41.6699,42.285,10.947,9143785.0,0.792,0.792,0.73,0.73,3.65,129957.0,2.9677,2.9677,2.8482,2.908,2.908,179387.0,,,,,,
2014-09-16,64.25,65.24,64.02,64.98,57.4993,1178692.0,27.4779,27.8449,27.1822,27.8041,17.8911,352405.0,42.3825,43.1701,41.4823,41.7524,10.8091,5735539.0,0.7292,0.74,0.7028,0.713,3.565,44498.0,2.908,2.908,2.8183,2.8482,2.8482,128783.0,,,,,,
2014-09-17,65.0,65.45,64.635,64.94,57.4639,1016673.0,27.8755,28.0794,27.4014,27.6614,17.7993,634230.0,41.7899,42.4275,40.2071,41.1073,10.6421,6102974.0,0.705,0.74,0.7,0.7,3.5,84563.0,2.8283,2.8681,2.8283,2.8681,2.8681,72853.0,,,,,,
2014-09-18,65.19,65.25,64.83,65.04,57.5524,705048.0,27.6512,27.9876,27.5288,27.9265,17.9699,242638.0,41.1448,41.8199,40.5071,41.6624,10.7858,4390004.0,0.723,0.75,0.7,0.75,3.75,37264.0,2.8781,2.9379,2.8681,2.9379,2.9379,117334.0,0.04,0.04,0.04,0.04,0.2,6428.0
2014-09-19,65.05,65.1325,63.88,64.05,56.6764,1136285.0,28.0284,28.2833,27.8041,27.9265,17.9699,286439.0,41.6398,45.0079,41.6323,43.5902,11.2849,11874840.0,0.7717,0.774,0.717,0.7341,3.6705,64563.0,2.9279,2.9876,2.8881,2.9876,2.9876,225202.0,,,,,,
2014-09-22,64.01,64.43,63.23,63.26,55.9773,1348953.0,27.6818,28.0896,27.6818,27.9061,17.9567,330975.0,43.5827,43.8302,42.0149,42.1199,10.9043,5238232.0,0.73,0.801,0.7,0.792,3.96,71828.0,2.9876,2.9876,2.8383,2.8482,2.8482,224542.0,0.04,0.04,0.04,0.04,0.2,20000.0
2014-09-23,63.19,63.5499,62.84,63.06,55.8004,834121.0,28.059,28.1916,27.5186,27.5288,17.714,239159.0,42.1424,42.4275,41.2573,41.7524,10.8091,3580235.0,0.7755,0.801,0.74,0.7429,3.7145,31275.0,2.8582,2.8582,2.6391,2.6889,2.6889,439639.0,0.04,0.04,0.04,0.04,0.2,10376.0
2014-09-24,63.21,63.52,62.66,63.17,55.8977,824791.0,27.4982,27.5084,26.6724,27.0394,17.3991,374744.0,41.7974,44.4153,41.3023,42.765,11.0713,5284680.0,0.7374,0.761,0.73,0.7448,3.724,45934.0,2.7387,2.7387,2.5096,2.5694,2.5694,379380.0,,,,,,
2014-09-25,62.8,62.8,60.56,60.63,53.6501,1480498.0,26.8049,26.9884,26.6724,26.9273,17.3269,284409.0,42.9826,43.1251,42.1574,42.3225,10.9567,4237017.0,0.7392,0.753,0.72,0.72,3.6,75683.0,2.6391,2.8183,2.6391,2.7885,2.7885,353840.0,,,,,,
2014-09-26,60.62,61.06,60.31,60.88,53.8713,919360.0,26.9579,27.1057,26.7641,27.0496,17.4056,208496.0,42.6525,44.1528,41.7974,41.9324,10.8557,5252031.0,0.741,0.794,0.723,0.77,3.85,42362.0,2.7188,2.7885,2.669,2.7088,2.7088,168020.0,,,,,,
2014-09-29,60.11,60.53,59.85,60.03,53.1192,1047390.0,26.7539,26.8457,26.3766,26.5398,17.0776,448998.0,42.1649,42.3075,41.4073,42.1424,10.9101,3787622.0,0.785,0.785,0.74,0.7532,3.766,29298.0,2.7287,2.7885,2.6291,2.6291,2.6291,105824.0,,,,,,
2014-09-30,59.98,60.2,58.37,58.9,52.1193,1877721.0,26.3767,26.6826,26.1422,26.652,17.1498,423583.0,42.2024,42.4575,41.7074,42.0449,10.8849,2357970.0,0.785,0.7976,0.727,0.746,3.73,108295.0,2.6391,2.7486,2.5993,2.7486,2.7486,154154.0,0.04,0.04,0.04,0.04,0.2,33920.0
2014-10-01,58.73,58.77,57.28,57.79,51.1371,2150767.0,26.4583,26.499,25.74,25.7649,16.579,331724.0,,,,,,,0.754,0.766,0.7186,0.748,3.74,124231.0,2.7586,2.7586,2.6889,2.6988,2.6988,86173.0,,,,,,
2014-10-02,57.78,58.95,57.22,58.88,52.1016,1686635.0,25.612,26.0402,24.7454,25.8669,16.6446,439054.0,,,,,,,0.733,0.75,0.712,0.7436,3.718,65886.0,2.7287,2.7984,2.6988,2.6988,2.6988,82192.0,,,,,,
2014-10-03,58.92,59.27,58.24,58.98,52.1901,1592870.0,25.8975,25.8975,25.1736,25.2959,16.2772,257517.0,,,,,,,0.7335,0.742,0.7142,0.725,3.625,37412.0,2.6988,2.7088,2.649,2.6789,2.6789,112030.0,0.04,0.04,0.039,0.04,0.2,40000.0
2014-10-06,60.14,60.9,59.24,59.51,52.6591,1072128.0,25.4999,25.6936,25.1124,25.1226,16.1657,524505.0,,,,,,,0.735,0.738,0.71,0.7122,3.561,37416.0,2.669,2.7686,2.6092,2.7387,2.7387,177880.0,0.04,0.04,0.04,0.04,0.2,20000.0
2014-10-07,59.2,59.74,58.41,58.46,51.7299,1204159.0,25.0308,25.194,24.623,24.674,15.877,404505.0,,,,,,,0.733,0.74,0.7,0.71,3.55,39914.0,2.7088,2.7387,2.6789,2.6889,2.6889,34145.0,,,,,,
