Date,Open,High,Low,Close,Change %,Volume
2021-04-02,0.0,0.0,0.0,0.0,,
2021-04-05,0.0,0.0,0.0,0.0,,
2021-04-06,0.05882352941176472,0.05882352941176472,0.05882352941176472,0.05882352941176472,inf,
2021-04-07,0.0,0.0,0.0,0.0,-1.0,
2021-04-08,0.0,0.0,0.0,0.0,,
2021-04-09,0.0,0.0,0.0,0.0,,
2021-04-12,0.0,0.0,0.0,0.0,,
2021-04-13,0.0,0.0,0.0,0.0,,
2021-04-14,0.0,0.0,0.0,0.0,,
2021-04-15,0.0,0.0,0.0,0.0,,
2021-04-16,0.0,0.0,0.0,0.0,,
2021-04-19,0.0,0.0,0.0,0.0,,
2021-04-20,0.0,0.0,0.0,0.0,,
2021-04-21,0.0,0.0,0.0,0.0,,
2021-04-22,0.0,0.0,0.0,0.0,,
2021-04-23,0.0,0.0,0.0,0.0,,
2021-04-26,0.0,0.0,0.0,0.0,,
2021-04-27,0.0,0.0,0.0,0.0,,
2021-04-28,0.0,0.0,0.0,0.0,,
2021-04-29,0.0,0.0,0.0,0.0,,
2021-04-30,0.0,0.0,0.0,0.0,,
2021-05-03,0.0,0.0,0.0,0.0,,
2021-05-04,0.0,0.0,0.0,0.0,,
2021-05-05,0.0,0.0,0.0,0.0,,
2021-05-06,0.0,0.0,0.0,0.0,,
2021-05-07,0.0,0.0,0.0,0.0,,
2021-05-10,0.0,0.0,0.0,0.0,,
2021-05-11,-0.011111111111111072,-0.011111111111111072,-0.011111111111111072,-0.011111111111111072,-inf,
2021-05-12,0.0,0.0,0.0,0.0,-1.0,
2021-05-13,0.0,0.0,0.0,0.0,,
2021-05-14,0.0,0.0,0.0,0.0,,
2021-05-17,0.0,0.0,0.0,0.0,,
2021-05-18,0.0,0.0,0.0,0.0,,
2021-05-19,0.0,0.0,0.0,0.0,,
2021-05-20,0.0,0.0,0.0,0.0,,
2021-05-21,0.0,0.0,0.0,0.0,,
2021-05-24,0.0,0.0,0.0,0.0,,
2021-05-25,0.0,0.0,0.0,0.0,,
2021-05-26,0.0,0.0,0.0,0.0,,
2021-05-27,0.0,0.0,0.0,0.0,,
2021-05-28,0.0,0.0,0.0,0.0,,
2021-05-31,0.0,0.0,0.0,0.0,,
2021-06-01,0.0,0.0,0.0,0.0,,
2021-06-02,0.0,0.0,0.0,0.0,,
2021-06-03,0.0,0.0,0.0,0.0,,
2021-06-04,0.0,0.0,0.0,0.0,,
2021-06-07,0.0,0.0,0.0,0.0,,
2021-06-08,0.0,0.0,0.0,0.0,,
2021-06-09,0.0,0.0,0.0,0.0,,
2021-06-10,0.0,0.0,0.0,0.0,,
2021-06-11,0.0,0.0,0.0,0.0,,
2021-06-14,0.0,0.0,0.0,0.0,,
2021-06-15,0.0,0.0,0.0,0.0,,
2021-06-16,0.0,0.0,0.0,0.0,,
2021-06-17,0.0,0.0,0.0,0.0,,
2021-06-18,0.0,0.0,0.0,0.0,,
2021-06-21,0.0,0.0,0.0,0.0,,
2021-06-22,0.0,0.0,0.0,0.0,,
2021-06-23,0.0,0.0,0.0,0.0,,
2021-06-24,0.0,0.0,0.0,0.0,,
2021-06-25,0.0,0.0,0.0,0.0,,
2021-06-28,0.0,0.0,0.0,0.0,,
2021-06-29,0.0,0.0,0.0,0.0,,
2021-06-30,0.0,0.0,0.0,0.0,,
2021-07-01,0.0,0.0,0.0,0.0,,
2021-07-02,0.0,0.0,0.0,0.0,,
2021-07-05,0.0,0.0,0.0,0.0,,
2021-07-06,0.0,0.0,0.0,0.0,,
2021-07-07,0.0,0.0,0.0,0.0,,
2021-07-08,0.0,0.0,0.0,0.0,,
2021-07-09,0.0,0.0,0.0,0.0,,
2021-07-12,0.0,0.0,0.0,0.0,,
2021-07-13,0.0,0.0,0.0,0.0,,
2021-07-14,0.0,0.0,0.0,0.0,,
2021-07-15,0.0,0.0,0.0,0.0,,
2021-07-16,0.0,0.0,0.0,0.0,,
2021-07-19,0.0,0.0,0.0,0.0,,
2021-07-20,0.0,0.0,0.0,0.0,,
2021-07-21,0.0,0.0,0.0,0.0,,
2021-07-22,0.0,0.0,0.0,0.0,,
2021-07-23,0.0,0.0,0.0,0.0,,
2021-07-26,0.0,0.0,0.0,0.0,,
2021-07-27,0.0,0.0,0.0,0.0,,
2021-07-28,0.0,0.0,0.0,0.0,,
2021-07-29,0.011235955056179803,0.022471910112359605,0.0,0.011235955056179803,inf,
2021-07-30,0.011111111111111072,0.01098901098901095,0.011235955056179803,0.011111111111111072,-0.008928571428571397,
2021-08-02,0.0,0.0,0.0,0.0,-1.0,
2021-08-03,0.01098901098901095,0.010869565217391353,0.011111111111111072,0.01098901098901095,inf,
2021-08-04,0.0,0.0,0.0,0.0,-1.0,
2021-08-05,0.0,0.0,0.0,0.0,,
2021-08-06,0.0,0.0,0.0,0.0,,
2021-08-09,0.021739130434782705,0.021505376344086002,0.0219780219780219,0.021739130434782705,inf,
2021-08-10,0.02127659574468077,0.021052631578947434,0.021505376344086002,0.02127659574468077,-0.018433179723502335,
2021-08-11,0.01041666666666674,0.010309278350515427,0.010526315789473717,0.01041666666666674,-0.5117370892018779,
2021-08-12,0.010309278350515427,0.010204081632652962,0.01041666666666674,0.010309278350515427,-0.009615384615384581,
2021-08-13,0.010204081632652962,0.010101010101010166,0.010309278350515427,0.010204081632652962,-0.009708737864077666,
2021-08-16,0.02020202020202011,0.020000000000000018,0.020408163265306145,0.02020202020202011,0.9803921568627452,
2021-08-17,0.01980198019801982,0.019607843137254832,0.020000000000000018,0.01980198019801982,-0.01980198019801982,
2021-08-18,0.01941747572815533,0.019230769230769162,0.019607843137254832,0.01941747572815533,-0.02020202020202022,
2021-08-19,0.0,0.0,0.0,0.0,-1.0,
2021-08-20,0.0,0.0,0.0,0.0,,
2021-08-23,0.01904761904761898,0.018867924528301883,0.019230769230769162,0.01904761904761898,inf,
2021-08-24,0.01869158878504673,0.0185185185185186,0.018867924528301883,0.01869158878504673,-0.015789473684210464,
2021-08-25,0.0183486238532109,0.018181818181818077,0.0185185185185186,0.0183486238532109,-0.021390374331550777,
2021-08-26,0.009009009009008917,0.008928571428571397,0.009090909090909038,0.009009009009008917,-0.5081967213114754,
2021-08-27,0.008928571428571397,0.008849557522123908,0.009009009009008917,0.008928571428571397,-0.011111111111111072,
2021-08-30,0.017699115044247815,0.01754385964912286,0.017857142857142794,0.017699115044247815,0.9887640449438202,
2021-08-31,0.017391304347825987,0.01724137931034475,0.01754385964912286,0.017391304347825987,-0.016949152542372947,
2021-09-01,0.02564102564102555,0.025423728813559254,0.02586206896551735,0.02564102564102555,0.47126436781609193,
2021-09-02,0.02499999999999991,0.024793388429751984,0.025210084033613356,0.02499999999999991,-0.0234375,
2021-09-03,0.016260162601626105,0.016129032258064502,0.016393442622950838,0.016260162601626105,-0.3480000000000001,
2021-09-06,0.016000000000000014,0.015873015873015817,0.016129032258064502,0.016000000000000014,-0.018404907975460016,
2021-09-07,0.023622047244094446,0.0234375,0.023809523809523725,0.023622047244094446,0.47499999999999987,
2021-09-08,0.023076923076922995,0.022900763358778553,0.023255813953488413,0.023076923076922995,-0.021186440677966045,
2021-09-09,0.022556390977443552,0.02238805970149249,0.022727272727272707,0.022556390977443552,-0.0216450216450218,
2021-09-10,0.022058823529411686,0.021897810218978186,0.022222222222222143,0.022058823529411686,-0.022123893805309658,
2021-09-13,0.021582733812949728,0.021428571428571352,0.021739130434782705,0.021582733812949728,-0.02262443438914019,
2021-09-14,0.014084507042253502,0.013986013986013957,0.014184397163120588,0.014084507042253502,-0.3472222222222223,
2021-09-15,0.02083333333333326,0.020689655172413834,0.020979020979021046,0.02083333333333326,0.47517730496453914,
2021-09-16,0.020408163265306145,0.020270270270270174,0.020547945205479534,0.020408163265306145,-0.019230769230769273,
2021-09-17,0.020000000000000018,0.019867549668874274,0.020134228187919545,0.020000000000000018,-0.019607843137254943,
2021-09-22,0.03921568627450989,0.03896103896103886,0.03947368421052633,0.03921568627450989,0.96,
2021-09-23,0.018867924528301883,0.018750000000000044,0.018987341772152,0.018867924528301883,-0.5178571428571428,
2021-09-24,0.0185185185185186,0.018404907975460016,0.01863354037267073,0.0185185185185186,-0.021164021164021052,
2021-09-27,0.036363636363636376,0.03614457831325302,0.03658536585365857,0.036363636363636376,0.9675675675675675,
2021-09-28,0.01754385964912286,0.01744186046511631,0.01764705882352935,0.01754385964912286,-0.5192307692307693,
2021-09-29,0.011494252873563315,0.011428571428571344,0.011560693641618602,0.011494252873563315,-0.34285714285714286,
2021-09-30,0.0,0.0,0.0,0.0,-1.0,
2021-10-01,0.0,0.0,0.0,0.0,,
2021-10-04,0.0,0.0,0.0,0.0,,
2021-10-05,0.0,0.0,0.0,0.0,,
2021-10-06,0.0,0.0,0.0,0.0,,
2021-10-07,0.0,0.0,0.0,0.0,,
2021-10-08,0.0,0.0,0.0,0.0,,
2021-10-11,0.011363636363636465,0.011299435028248483,0.011428571428571344,0.011363636363636465,inf,
2021-10-12,0.0,0.0,0.0,0.0,-1.0,
2021-10-13,0.0,0.0,0.0,0.0,,
2021-10-14,0.00561797752808979,0.005586592178770999,0.005649717514124353,0.00561797752808979,inf,
2021-10-15,0.011173184357541999,0.011111111111111072,0.011235955056179803,0.011173184357541999,1.0,
2021-10-18,0.0,0.0,0.0,0.0,-1.0,
2021-10-19,0.0,0.0,0.0,0.0,,
2021-10-20,0.0,0.0,0.0,0.0,,
2021-10-21,0.008287292817679592,0.016483516483516425,0.0,0.008287292817679592,inf,
2021-10-22,0.0,0.0,0.0,0.0,-1.0,
2021-10-25,0.016438356164383494,0.016216216216216273,0.016666666666666607,0.016438356164383494,inf,
2021-10-26,0.02695417789757415,0.02659574468085113,0.02732240437158473,0.02695417789757415,0.6463414634146343,
2021-10-27,0.005249343832020914,0.005181347150259086,0.005319148936170137,0.005249343832020914,-0.8074074074074074,
2021-10-28,0.005221932114882533,0.005154639175257714,0.005291005291005346,0.005221932114882533,0.0,
2021-10-29,0.0,0.0,0.0,0.0,-1.0,
2021-11-01,0.0,0.0,0.0,0.0,,
2021-11-02,0.010389610389610393,0.01025641025641022,0.010526315789473717,0.010389610389610393,inf,
2021-11-03,0.0,0.0,0.0,0.0,-1.0,
2021-11-04,0.0,0.0,0.0,0.0,,
2021-11-05,0.0,0.0,0.0,0.0,,
2021-11-08,0.0,0.0,0.0,0.0,,
2021-11-09,0.0,0.0,0.0,0.0,,
2021-11-10,0.005141388174807249,0.0050761421319796,0.005208333333333259,0.005141388174807249,inf,
2021-11-11,0.0,0.0,0.0,0.0,-1.0,
2021-11-12,0.0,0.0,0.0,0.0,,
2021-11-15,0.0,0.0,0.0,0.0,,
2021-11-16,0.010230179028132946,0.010101010101010166,0.010362694300518172,0.010230179028132946,inf,
2021-11-17,0.0,0.0,0.0,0.0,-1.0,
2021-11-18,0.0,0.0,0.0,0.0,,
2021-11-19,0.0,0.0,0.0,0.0,,
2021-11-22,0.0,0.0,0.0,0.0,,
2021-11-23,0.0,0.0,0.0,0.0,,
2021-11-24,0.0,0.0,0.0,0.0,,
2021-11-25,0.0,0.0,0.0,0.0,,
2021-11-26,0.005063291139240533,0.004999999999999893,0.00512820512820511,0.005063291139240533,inf,
2021-11-29,0.0,0.0,0.0,0.0,-1.0,
2021-11-30,0.0,0.0,0.0,0.0,,
2021-12-01,0.010075566750629816,0.00995024875621886,0.010204081632652962,0.010075566750629816,inf,
2021-12-02,0.009975062344139696,0.009852216748768461,0.010101010101010166,0.009975062344139696,-0.00990099009900991,
2021-12-03,0.009876543209876631,0.009756097560975618,0.010000000000000009,0.009876543209876631,-0.010000000000000009,
2021-12-07,0.0,0.0,0.0,0.0,-1.0,
2021-12-08,0.02933985330073341,0.02898550724637672,0.02970297029702973,0.02933985330073341,inf,
2021-12-09,0.028503562945368266,0.028169014084507005,0.028846153846153744,0.028503562945368266,-0.027303754266211677,
2021-12-10,0.02771362586605086,0.027397260273972712,0.03738317757009346,0.02771362586605086,-0.028070175438596467,
2021-12-13,0.022471910112359605,0.022222222222222143,0.013513513513513598,0.022471910112359605,-0.18772563176895307,
2021-12-14,0.0,0.0,0.0,0.0,-1.0,
2021-12-15,0.01318681318681314,0.01304347826086949,0.01333333333333342,0.01318681318681314,inf,
2021-12-16,0.008676789587852562,0.008583690987124415,0.00877192982456143,0.008676789587852562,-0.34090909090909094,
2021-12-17,0.012903225806451646,0.012765957446808418,0.01304347826086949,0.012903225806451646,0.48275862068965525,
2021-12-20,0.02972399150743099,0.02941176470588225,0.030042918454935563,0.02972399150743099,1.302325581395349,
2021-12-21,0.020618556701030855,0.020408163265306145,0.02083333333333326,0.020618556701030855,-0.30639730639730645,
2021-12-22,0.0,0.0,0.0,0.0,-1.0,
2021-12-23,0.028282828282828243,0.028000000000000025,0.02857142857142847,0.028282828282828243,inf,
2021-12-24,0.027504911591355707,0.027237354085603016,0.02777777777777768,0.027504911591355707,-0.028268551236749095,
2021-12-27,0.026768642447418722,0.026515151515151603,0.027027027027026973,0.026768642447418722,-0.025454545454545396,
2021-12-28,0.0,0.0,0.0,0.0,-1.0,
2021-12-29,0.0,0.0,0.0,0.0,,
2021-12-30,0.0,0.0,0.0,0.0,,
2021-12-31,0.033519553072625774,0.03321033210332103,0.03383458646616533,0.033519553072625774,inf,
2022-01-04,0.0,0.0,0.0,0.0,-1.0,
2022-01-05,0.018018018018018056,0.017857142857142794,0.018181818181818077,0.018018018018018056,inf,
2022-01-06,0.02831858407079646,0.02807017543859658,0.02857142857142847,0.02831858407079646,0.5722222222222222,
2022-01-07,0.027538726333907082,0.027303754266211566,0.02777777777777768,0.027538726333907082,-0.028268551236749095,
2022-01-10,0.02680067001675046,0.02657807308970095,0.027027027027026973,0.02680067001675046,-0.025454545454545396,
2022-01-11,0.02610114192495927,0.025889967637540368,0.026315789473684292,0.02610114192495927,-0.026119402985074758,
2022-01-12,0.025437201907790197,0.025236593059936974,0.02564102564102555,0.025437201907790197,-0.026819923371647403,
2022-01-13,0.015503875968992276,0.01538461538461533,0.015625,0.015503875968992276,-0.38976377952755903,
2022-01-14,0.0,0.0,0.0,0.0,-1.0,
2022-01-17,0.0,0.0,0.0,0.0,,
2022-01-18,0.01526717557251911,0.015151515151515138,0.01538461538461533,0.01526717557251911,inf,
2022-01-19,0.024060150375939893,0.023880597014925398,0.024242424242424176,0.024060150375939893,0.5751633986928104,
2022-01-20,0.023494860499265746,0.023323615160349753,0.023668639053254337,0.023494860499265746,-0.024896265560165998,
2022-01-21,0.02869440459110484,0.028490028490028463,0.028901734104046284,0.02869440459110484,0.22127659574468095,
2022-01-25,0.025104602510460206,0.024930747922437657,0.02528089887640439,0.025104602510460206,-0.1254355400696865,
2022-01-26,0.0,0.0,0.0,0.0,-1.0,
2022-01-27,0.0,0.0,0.0,0.0,,
2022-01-28,0.027210884353741527,0.027027027027026973,0.027397260273972712,0.027210884353741527,inf,
2022-02-07,0.013245033112582849,0.013157894736842035,0.01333333333333342,0.013245033112582849,-0.5147058823529411,
2022-02-08,0.0,0.0,0.0,0.0,-1.0,
2022-02-09,0.0,0.0,0.0,0.0,,
2022-02-10,0.0,0.0,0.0,0.0,,
2022-02-11,0.02614379084967311,0.025974025974025983,0.026315789473684292,0.02614379084967311,inf,
2022-02-14,0.01273885350318471,0.012658227848101333,0.012820512820512775,0.01273885350318471,-0.5134099616858236,
2022-02-15,0.012578616352201255,0.012499999999999956,0.012658227848101333,0.012578616352201255,-0.007874015748031482,
2022-02-16,0.029813664596273215,0.029629629629629672,0.030000000000000027,0.029813664596273215,1.3650793650793651,
2022-02-17,0.02895054282267795,0.02877697841726623,0.029126213592232997,0.02895054282267795,-0.02684563758389269,
2022-02-18,0.02579132473622514,0.02564102564102555,0.02594339622641506,0.02579132473622514,-0.1103448275862069,
2022-02-21,0.02285714285714291,0.022727272727272707,0.02298850574712641,0.02285714285714291,-0.11240310077519378,
2022-02-22,0.0,0.0,0.0,0.0,-1.0,
2022-02-23,0.02905027932960902,0.028888888888888964,0.02921348314606731,0.02905027932960902,inf,
2022-02-24,0.028230184581976125,0.02807775377969768,0.028384279475982543,0.028230184581976125,-0.030927835051546504,
2022-02-25,0.012671594508975703,0.012605042016806678,0.01273885350318471,0.012671594508975703,-0.549645390070922,
2022-02-28,0.008342022940563076,0.008298755186721962,0.008385744234800763,0.008342022940563076,-0.3464566929133859,
2022-03-01,0.0,0.0,0.0,0.0,-1.0,
2022-03-02,0.020682523267838704,0.020576131687242816,0.02079002079002068,0.020682523267838704,inf,
2022-03-03,0.0,0.0,0.0,0.0,-1.0,
2022-03-04,0.0,0.0,0.0,0.0,,
2022-03-07,0.0,0.0,0.0,0.0,,
2022-03-08,0.0,0.0,0.0,0.0,,
2022-03-09,0.0,0.0,0.0,0.0,,
2022-03-10,0.0,0.0,0.0,0.0,,
2022-03-11,0.0,0.0,0.0,0.0,,
2022-03-14,0.0,0.0,0.0,0.0,,
2022-03-15,0.008105369807497542,0.008064516129032251,0.008146639511201537,0.008105369807497542,inf,
2022-03-16,0.0,0.0,0.0,0.0,-1.0,
2022-03-17,0.0,0.0,0.0,0.0,,
2022-03-18,0.0,0.0,0.0,0.0,,
2022-03-21,0.0,0.0,0.0,0.0,,
2022-03-22,0.0,0.0,0.0,0.0,,
2022-03-23,0.0,0.0,0.0,0.0,,
2022-03-24,0.0,0.0,0.0,0.0,,
2022-03-25,0.0,0.0,0.0,0.0,,
2022-03-28,0.0,0.0,0.0,0.0,,
2022-03-29,0.0,0.0,0.0,0.0,,
2022-03-30,-0.0020100502512563345,-0.0020000000000000018,-0.002020202020202033,-0.0020100502512563345,-inf,
2022-03-31,0.0,0.0,0.0,0.0,-1.0,
2022-04-01,0.0,0.0,0.0,0.0,,
2022-04-06,0.0,0.0,0.0,0.0,,
2022-04-07,0.0,0.0,0.0,0.0,,
2022-04-08,0.0,0.0,0.0,0.0,,
2022-04-11,-0.028197381671701938,-0.028056112224448926,-0.028340080971659964,-0.028197381671701938,-inf,
2022-04-12,0.0,0.0,0.0,0.0,-1.0,
2022-04-13,0.0,0.0,0.0,0.0,,
2022-04-14,0.0,0.0,0.0,0.0,,
2022-04-15,0.0,0.0,0.0,0.0,,
2022-04-18,0.0,0.0,0.0,0.0,,
2022-04-19,0.0,0.0,0.0,0.0,,
2022-04-20,-0.004145077720207224,-0.004123711340206171,-0.004166666666666652,-0.004145077720207224,-inf,
2022-04-21,0.0,0.0,0.0,0.0,-1.0,
2022-04-22,-0.002081165452653466,-0.0020703933747412417,-0.0020920502092049986,-0.002081165452653466,-inf,
2022-04-25,-0.010427528675703845,-0.010373443983402453,-0.010482180293501009,-0.010427528675703845,3.9523809523809526,
2022-04-26,-0.006322444678609096,-0.0062893081761006275,-0.006355932203389814,-0.006322444678609096,-0.3942307692307693,
2022-04-27,-0.008483563096500557,-0.008438818565400852,-0.008528784648187626,-0.008483563096500557,0.3492063492063491,
2022-04-28,-0.010695187165775444,-0.010638297872340385,-0.010752688172043001,-0.010695187165775444,0.2588235294117649,
2022-04-29,0.0,0.0,0.0,0.0,-1.0,
2022-05-02,0.0,0.0,0.0,0.0,,
2022-05-03,0.0,0.0,0.0,0.0,,
2022-05-04,0.0,0.0,0.0,0.0,,
2022-05-05,-0.010810810810810811,-0.010752688172043001,-0.010869565217391353,-0.010810810810810811,-inf,
2022-05-06,0.0,0.0,0.0,0.0,-1.0,
2022-05-09,0.0,0.0,0.0,0.0,,
2022-05-10,0.0,0.0,0.0,0.0,,
2022-05-11,0.0,0.0,0.0,0.0,,
2022-05-12,0.0,0.0,0.0,0.0,,
2022-05-13,0.0,0.0,0.0,0.0,,
2022-05-16,0.0,0.0,0.0,0.0,,
2022-05-17,0.0,0.0,0.0,0.0,,
2022-05-18,0.0,0.0,0.0,0.0,,
2022-05-19,0.0,0.0,0.0,0.0,,
2022-05-20,0.0,0.0,0.0,0.0,,
2022-05-23,0.0,0.0,0.0,0.0,,
2022-05-24,0.0,0.0,0.0,0.0,,
2022-05-25,0.002185792349726823,0.0021739130434783593,0.00219780219780219,0.002185792349726823,inf,
2022-05-26,0.008724100327153872,0.008676789587852562,0.00877192982456143,0.008724100327153872,2.9545454545454546,
2022-05-27,0.0108108108108107,0.010752688172043001,0.010869565217391353,0.0108108108108107,0.24137931034482762,
2022-05-30,0.002139037433155133,0.0021276595744681437,0.0021505376344086446,0.002139037433155133,-0.8055555555555556,
2022-05-31,0.0,0.0,0.0,0.0,-1.0,
2022-06-01,0.0,0.0,0.0,0.0,,
2022-06-02,0.0,0.0,0.0,0.0,,
2022-06-03,0.0,0.0,0.0,0.0,,
2022-06-06,0.008537886872998834,0.00849256900212314,0.008583690987124415,0.008537886872998834,inf,
2022-06-07,0.004232804232804144,0.004210526315789442,0.004255319148936065,0.004232804232804144,-0.5058823529411764,
2022-06-08,0.0,0.0,0.0,0.0,-1.0,
2022-06-09,0.0,0.0,0.0,0.0,,
2022-06-10,0.0,0.0,0.0,0.0,,
2022-06-12,0.0,-0.00524109014675056,0.005296610169491567,0.0,,
2022-06-13,0.006322444678608985,0.011591148577450028,0.0010537407797681642,0.006322444678608985,inf,
2022-06-14,0.0,0.0,0.0,0.0,-1.0,
2022-06-15,0.0,0.0,0.0,0.0,,
2022-06-16,0.0,0.0,0.0,0.0,,
2022-06-17,0.0,0.0,0.0,0.0,,
2022-06-19,0.0,-0.00520833333333337,0.0052631578947368585,0.0,,
2022-06-20,0.0,0.005235602094240788,-0.005235602094240788,0.0,,
2022-06-21,0.0,0.0,0.0,0.0,,
2022-06-22,0.0,0.0,0.0,0.0,,
2022-06-23,0.0,0.0,0.0,0.0,,
2022-06-24,0.0,0.0,0.0,0.0,,
2022-06-26,0.0,-0.00520833333333337,0.0052631578947368585,0.0,,
2022-06-27,0.0,0.005235602094240788,-0.005235602094240788,0.0,,
2022-06-28,0.0,0.0,0.0,0.0,,
2022-06-29,-0.004188481675392652,-0.004166666666666652,-0.004210526315789442,-0.004188481675392652,-inf,
2022-06-30,0.0,0.0,0.0,0.0,-1.0,
2022-07-01,0.0,0.0,0.0,0.0,,
2022-07-03,0.0,-0.005230125523012608,0.005285412262156397,0.0,,
2022-07-04,0.0,0.00525762355415349,-0.00525762355415349,0.0,,
2022-07-05,0.0,0.0,0.0,0.0,,
2022-07-06,0.0,0.0,0.0,0.0,,
2022-07-07,0.0,0.0,0.0,0.0,,
2022-07-08,0.0,0.0,0.0,0.0,,
2022-07-10,0.0,-0.005230125523012608,0.005285412262156397,0.0,,
2022-07-11,0.0,0.00525762355415349,-0.00525762355415349,0.0,,
2022-07-12,0.0,0.0,0.0,0.0,,
2022-07-13,0.0,0.0,0.0,0.0,,
2022-07-14,0.0,0.0,0.0,0.0,,
2022-07-15,0.0,0.0,0.0,0.0,,
2022-07-17,0.0,-0.005230125523012608,0.005285412262156397,0.0,,
2022-07-18,0.0,0.00525762355415349,-0.00525762355415349,0.0,,
2022-07-19,0.0,0.0,0.0,0.0,,
2022-07-20,0.0,0.0,0.0,0.0,,
2022-07-21,0.0,0.0,0.0,0.0,,
2022-07-22,0.0,0.0,0.0,0.0,,
2022-07-24,0.0,-0.005230125523012608,0.005285412262156397,0.0,,
2022-07-25,0.0,0.00525762355415349,-0.00525762355415349,0.0,,
2022-07-26,0.002103049421661396,0.0020920502092049986,0.0021141649048626032,0.002103049421661396,inf,
2022-07-27,0.0,0.0,0.0,0.0,-1.0,
2022-07-28,0.0,0.0,0.0,0.0,,
2022-07-29,0.0,0.0,0.0,0.0,,
2022-07-31,0.0,-0.005219206680584509,0.0052742616033756295,0.0,,
2022-08-01,0.0,0.005246589716684236,-0.005246589716684125,0.0,,
2022-08-02,0.0,0.0,0.0,0.0,,
2022-08-03,0.0,0.0,0.0,0.0,,
2022-08-04,0.0,0.0,0.0,0.0,,
2022-08-05,0.0,0.0,0.0,0.0,,
2022-08-07,0.0,-0.005219206680584509,0.0052742616033756295,0.0,,
2022-08-08,0.0,0.005246589716684236,-0.005246589716684125,0.0,,
2022-08-09,0.0,0.0,0.0,0.0,,
2022-08-10,0.0,0.0,0.0,0.0,,
2022-08-11,0.0020986358866736943,0.0020876826722338038,0.0021097046413502962,0.0020986358866736943,inf,
2022-08-12,0.0,0.0,0.0,0.0,-1.0,
2022-08-14,0.0,-0.00520833333333337,0.0052631578947368585,0.0,,
2022-08-15,0.0020942408376962707,0.00732984293193728,-0.003141361256544517,0.0020942408376962707,inf,
2022-08-16,0.002089864158829613,0.0020790020790020236,0.0021008403361344463,0.002089864158829613,0.0,
2022-08-17,0.002085505735140769,0.0020746887966804906,0.002096436058700135,0.002085505735140769,0.0,
2022-08-18,0.0,0.0,0.0,0.0,-1.0,
2022-08-19,0.0020811654526535772,0.0020703933747412417,0.0020920502092049986,0.0020811654526535772,inf,
2022-08-21,-0.0020768431983385627,-0.00723140495867769,0.0031315240083507057,-0.0020768431983385627,-2.0,
2022-08-22,0.008324661810613865,0.013527575442247697,0.003121748178980255,0.008324661810613865,-4.9523809523809526,
2022-08-23,0.006191950464396356,0.006160164271047153,0.006224066390041472,0.006191950464396356,-0.253012048192771,
2022-08-24,0.01025641025641022,0.010204081632652962,0.010309278350515427,0.01025641025641022,0.6612903225806452,
2022-08-25,0.0,0.0,0.0,0.0,-1.0,
2022-08-26,0.0,0.0,0.0,0.0,,
2022-08-28,0.0,-0.005050505050505083,0.005102040816326481,0.0,,
2022-08-29,0.0,0.0050761421319796,-0.005076142131979711,0.0,,
2022-08-30,0.0,0.0,0.0,0.0,,
2022-08-31,0.0,0.0,0.0,0.0,,
2022-09-01,0.0,0.0,0.0,0.0,,
2022-09-02,0.0,0.0,0.0,0.0,,
2022-09-04,0.0,-0.005050505050505083,0.005102040816326481,0.0,,
2022-09-05,0.004060913705583813,0.009137055837563413,-0.0010152284263958977,0.004060913705583813,inf,
2022-09-06,0.002022244691607611,0.002012072434607548,0.00203252032520318,0.002022244691607611,-0.5121951219512195,
2022-09-07,0.0,0.0,0.0,0.0,-1.0,
2022-09-08,0.0,0.0,0.0,0.0,,
2022-09-09,0.0,0.0,0.0,0.0,,
2022-09-11,0.0,-0.005020080321285092,0.005070993914807254,0.0,,
2022-09-12,0.004036326942482349,0.00908173562058523,-0.0010090817356205317,0.004036326942482349,inf,
2022-09-13,0.0,0.0,0.0,0.0,-1.0,
2022-09-14,0.0,0.0,0.0,0.0,,
2022-09-15,0.0,0.0,0.0,0.0,,
2022-09-16,0.0060301507537687815,0.006000000000000005,0.0060606060606061,0.0060301507537687815,inf,
2022-09-18,-0.005994005994006013,-0.010934393638170947,-0.0010040160642570406,-0.005994005994006013,-2.0,
2022-09-19,0.0060301507537687815,0.011055276381909618,0.0010050251256281673,0.0060301507537687815,-2.0,
2022-09-20,0.0019980019980019303,0.001988071570576455,0.002008032128514081,0.0019980019980019303,-0.6666666666666666,
2022-09-21,0.0,0.0,0.0,0.0,-1.0,
2022-09-22,0.0,0.0,0.0,0.0,,
2022-09-23,0.0,0.0,0.0,0.0,,
2022-09-25,0.0,-0.004960317460317443,0.005010020040080221,0.0,,
2022-09-26,0.001994017946161497,0.006979062811565351,-0.0029910269192422456,0.001994017946161497,inf,
2022-09-27,0.015920398009950265,0.015841584158415856,0.016000000000000014,0.015920398009950265,6.95,
2022-09-28,0.0,0.0,0.0,0.0,-1.0,
2022-09-29,0.0,0.0,0.0,0.0,,
2022-09-30,0.0,0.0,0.0,0.0,,
2022-10-10,0.013712047012732542,0.013645224171539905,0.013779527559055094,0.013712047012732542,inf,
2022-10-11,0.009661835748792313,0.009615384615384581,0.009708737864077666,0.009661835748792313,-0.2919708029197081,
2022-10-12,0.0,0.0,0.0,0.0,-1.0,
2022-10-13,0.009569377990430672,0.00952380952380949,0.009615384615384581,0.009569377990430672,inf,
